,mean,slp,chg,pvalue
01-01,0.086,0.001,0.049,0.062
01-02,0.092,0.001,0.047,0.066
01-03,0.092,0.001,0.043,0.073
01-04,0.092,0.001,0.047,0.033
01-05,0.092,0.001,0.045,0.062
01-06,0.092,0.001,0.045,0.07
01-07,0.092,0.001,0.049,0.042
01-08,0.092,0.001,0.054,0.042
01-09,0.097,0.001,0.058,0.033
01-10,0.092,0.001,0.054,0.042
01-11,0.097,0.001,0.058,0.05
01-12,0.097,0.001,0.06,0.018
01-13,0.097,0.001,0.056,0.028
01-14,0.098,0.001,0.059,0.013
01-15,0.092,0.001,0.06,0.007
01-16,0.092,0.002,0.067,0.005
01-17,0.093,0.002,0.07,0.002
01-18,0.093,0.002,0.07,0.003
01-19,0.092,0.002,0.075,0.001
01-20,0.092,0.002,0.073,0.0
01-21,0.092,0.002,0.067,0.001
01-22,0.092,0.002,0.065,0.001
01-23,0.093,0.002,0.07,0.0
01-24,0.093,0.002,0.074,0.0
01-25,0.092,0.002,0.073,0.0
01-26,0.098,0.002,0.075,0.0
01-27,0.093,0.002,0.074,0.0
01-28,0.093,0.002,0.076,0.0
01-29,0.093,0.002,0.078,0.0
01-30,0.092,0.002,0.077,0.0
01-31,0.093,0.002,0.078,0.0
02-01,0.092,0.002,0.065,0.001
02-02,0.092,0.002,0.063,0.001
02-03,0.092,0.002,0.065,0.001
02-04,0.092,0.002,0.069,0.0
02-05,0.093,0.002,0.07,0.0
02-06,0.092,0.001,0.06,0.001
02-07,0.092,0.002,0.065,0.0
02-08,0.092,0.002,0.063,0.0
02-09,0.092,0.001,0.062,0.001
02-10,0.092,0.001,0.06,0.0
02-11,0.092,0.001,0.056,0.002
02-12,0.092,0.001,0.056,0.005
02-13,0.092,0.001,0.052,0.008
02-14,0.092,0.001,0.051,0.008
02-15,0.092,0.001,0.047,0.016
02-16,0.092,0.001,0.043,0.028
02-17,0.092,0.001,0.052,0.019
02-18,0.086,0.001,0.045,0.047
02-19,0.092,0.001,0.047,0.019
02-20,0.092,0.001,0.049,0.013
02-21,0.081,0.001,0.042,0.047
02-22,0.086,0.001,0.041,0.053
02-23,0.081,0.001,0.041,0.086
02-24,0.081,0.001,0.034,0.147
02-25,0.086,0.001,0.037,0.127
02-26,0.082,0.001,0.033,0.105
02-27,0.081,0.001,0.034,0.191
02-28,0.081,0.001,0.032,0.246
03-01,0.082,0.001,0.035,0.358
03-02,0.082,0.001,0.035,0.397
03-03,0.081,0.001,0.038,0.31
03-04,0.081,0.001,0.038,0.226
03-05,0.081,0.001,0.042,0.122
03-06,0.081,0.001,0.042,0.134
03-07,0.082,0.001,0.047,0.127
03-08,0.086,0.001,0.043,0.147
03-09,0.086,0.001,0.047,0.1
03-10,0.092,0.001,0.047,0.116
03-11,0.092,0.001,0.043,0.14
03-12,0.092,0.001,0.047,0.127
03-13,0.092,0.001,0.049,0.183
03-14,0.092,0.001,0.043,0.191
03-15,0.091,0.001,0.042,0.246
03-16,0.092,0.001,0.041,0.276
03-17,0.096,0.001,0.051,0.236
03-18,0.102,0.001,0.052,0.179
03-19,0.096,0.001,0.051,0.175
03-20,0.102,0.001,0.052,0.298
03-21,0.102,0.001,0.05,0.31
03-22,0.102,0.001,0.052,0.298
03-23,0.102,0.001,0.049,0.236
03-24,0.096,0.001,0.042,0.439
03-25,0.096,0.001,0.03,0.514
03-26,0.106,0.001,0.034,0.611
03-27,0.111,0.001,0.036,0.545
03-28,0.106,0.001,0.036,0.578
03-29,0.106,0.001,0.032,0.611
03-30,0.106,0.001,0.032,0.498
03-31,0.106,0.0,0.017,0.79
04-01,0.106,0.001,0.024,0.595
04-02,0.106,0.001,0.026,0.699
04-03,0.101,0.001,0.024,0.828
04-04,0.116,0.001,0.034,0.735
04-05,0.126,0.001,0.025,0.699
04-06,0.13,0.0,0.019,1.0
04-07,0.13,0.001,0.021,0.904
04-08,0.141,0.001,0.024,0.79
04-09,0.141,0.001,0.028,0.578
04-10,0.142,0.001,0.037,0.628
04-11,0.142,0.001,0.039,0.681
04-12,0.147,0.001,0.06,0.498
04-13,0.148,0.002,0.08,0.371
04-14,0.152,0.002,0.064,0.345
04-15,0.172,0.001,0.043,0.611
04-16,0.182,0.001,0.035,0.628
04-17,0.205,0.0,0.0,0.961
04-18,0.224,-0.001,-0.049,0.753
04-19,0.248,-0.001,-0.047,0.708
04-20,0.242,-0.002,-0.073,0.514
04-21,0.252,-0.002,-0.071,0.847
04-22,0.259,-0.001,-0.024,0.961
04-23,0.265,0.0,0.0,0.483
04-24,0.27,0.0,0.0,0.875
04-25,0.269,-0.001,-0.028,0.923
