,mean,slp,chg,pvalue
01-01,0.542,0.011,0.457,0.205
01-02,0.516,0.012,0.499,0.205
01-03,0.514,0.011,0.478,0.196
01-04,0.514,0.012,0.489,0.196
01-05,0.486,0.012,0.506,0.205
01-06,0.486,0.012,0.508,0.186
01-07,0.484,0.011,0.471,0.186
01-08,0.483,0.011,0.462,0.196
01-09,0.483,0.011,0.464,0.178
01-10,0.483,0.011,0.462,0.169
01-11,0.464,0.011,0.47,0.138
01-12,0.471,0.01,0.429,0.186
01-13,0.47,0.01,0.42,0.178
01-14,0.46,0.01,0.42,0.178
01-15,0.448,0.01,0.403,0.169
01-16,0.45,0.01,0.42,0.169
01-17,0.45,0.01,0.42,0.169
01-18,0.44,0.01,0.42,0.161
01-19,0.44,0.01,0.42,0.153
01-20,0.427,0.009,0.382,0.161
01-21,0.43,0.01,0.42,0.138
01-22,0.432,0.011,0.443,0.138
01-23,0.43,0.01,0.429,0.105
01-24,0.43,0.01,0.42,0.111
01-25,0.43,0.01,0.42,0.105
01-26,0.42,0.01,0.429,0.084
01-27,0.41,0.01,0.42,0.089
01-28,0.41,0.01,0.42,0.089
01-29,0.4,0.01,0.42,0.117
01-30,0.4,0.01,0.42,0.111
01-31,0.399,0.01,0.402,0.131
02-01,0.397,0.009,0.382,0.111
02-02,0.397,0.009,0.383,0.111
02-03,0.397,0.009,0.376,0.138
02-04,0.383,0.008,0.32,0.138
02-05,0.372,0.007,0.304,0.138
02-06,0.36,0.007,0.287,0.138
02-07,0.36,0.007,0.28,0.153
02-08,0.36,0.007,0.28,0.145
02-09,0.36,0.007,0.28,0.153
02-10,0.36,0.007,0.273,0.145
02-11,0.362,0.007,0.301,0.131
02-12,0.362,0.007,0.301,0.131
02-13,0.363,0.008,0.324,0.124
02-14,0.365,0.008,0.341,0.124
02-15,0.363,0.008,0.324,0.145
02-16,0.364,0.008,0.336,0.145
02-17,0.365,0.008,0.35,0.169
02-18,0.362,0.008,0.317,0.153
02-19,0.36,0.007,0.285,0.178
02-20,0.388,0.006,0.265,0.196
02-21,0.39,0.007,0.273,0.196
02-22,0.416,0.005,0.215,0.347
02-23,0.412,0.004,0.164,0.595
02-24,0.41,0.003,0.14,0.796
02-25,0.38,0.003,0.14,0.817
02-26,0.38,0.003,0.131,0.796
02-27,0.38,0.003,0.129,1.0
02-28,0.38,0.003,0.134,0.989
03-01,0.41,0.003,0.127,0.989
03-02,0.408,0.002,0.105,0.989
03-03,0.379,0.003,0.126,0.967
03-04,0.432,0.004,0.161,0.859
03-05,0.462,0.004,0.17,0.775
03-06,0.547,0.002,0.102,0.859
03-07,0.577,0.002,0.1,0.881
03-08,0.577,0.002,0.102,0.817
03-09,0.578,0.003,0.112,0.754
03-10,0.525,0.005,0.21,0.817
03-11,0.605,0.005,0.21,0.838
03-12,0.609,0.007,0.275,0.693
03-13,0.61,0.007,0.28,0.693
03-14,0.622,0.011,0.444,0.505
03-15,0.65,0.01,0.411,0.558
03-16,0.65,0.01,0.42,0.54
03-17,0.65,0.01,0.42,0.595
03-18,0.712,0.011,0.459,0.454
03-19,0.713,0.011,0.468,0.391
03-20,0.766,0.018,0.773,0.634
03-21,0.816,0.019,0.784,0.522
03-22,0.836,0.016,0.651,0.634
03-23,1.166,0.022,0.933,0.577
03-24,1.185,0.018,0.77,0.505
03-25,1.275,0.018,0.77,0.47
03-26,1.291,0.014,0.576,0.754
03-27,1.463,0.014,0.602,0.733
03-28,2.6,0.017,0.695,0.796
03-29,3.453,0.018,0.744,0.989
03-30,4.104,0.028,1.18,0.817
03-31,5.249,0.053,2.229,0.946
04-01,11.157,0.079,3.313,0.881
04-02,10.609,0.066,2.788,0.902
04-03,10.444,0.085,3.552,0.902
04-04,14.636,0.142,5.961,0.673
04-05,16.896,0.255,10.717,0.558
04-06,18.749,0.213,8.953,0.859
04-07,23.214,0.191,8.036,0.881
04-08,23.61,0.183,7.705,0.653
04-09,24.514,0.192,8.043,0.693
04-10,21.732,0.188,7.875,0.713
04-11,19.94,0.203,8.537,0.713
04-12,19.254,0.201,8.458,0.673
04-13,20.86,0.19,7.982,0.754
04-14,24.214,0.158,6.627,0.693
04-15,25.724,0.265,11.125,0.522
04-16,24.842,0.261,10.949,0.47
04-17,23.462,0.274,11.51,0.391
04-18,25.929,0.323,13.564,0.294
04-19,25.064,0.335,14.061,0.258
04-20,24.23,0.293,12.317,0.215
04-21,25.324,0.235,9.86,0.205
04-22,28.96,0.22,9.243,0.178
04-23,27.847,0.216,9.063,0.196
04-24,27.072,0.204,8.573,0.161
04-25,26.786,0.269,11.279,0.186
04-26,30.176,0.249,10.453,0.186
04-27,34.889,0.216,9.086,0.205
04-28,34.055,0.222,9.306,0.178
04-29,34.058,0.223,9.348,0.196
04-30,33.15,0.297,12.465,0.205
05-01,31.89,0.253,10.636,0.161
05-02,31.162,0.294,12.341,0.161
05-03,30.384,0.318,13.353,0.153
05-04,29.535,0.318,13.372,0.111
05-05,28.888,0.336,14.119,0.105
05-06,27.641,0.347,14.574,0.131
05-07,25.938,0.373,15.656,0.099
05-08,24.205,0.408,17.152,0.111
05-09,22.37,0.39,16.38,0.084
05-10,23.32,0.387,16.24,0.089
05-11,21.596,0.359,15.059,0.089
05-12,19.582,0.301,12.635,0.186
05-13,18.413,0.251,10.546,0.258
05-14,20.68,0.187,7.838,0.347
05-15,21.84,0.12,5.035,0.361
05-16,22.526,0.122,5.119,0.406
05-17,22.044,0.168,7.059,0.391
05-18,21.269,0.183,7.686,0.294
05-19,20.783,0.164,6.896,0.307
05-20,20.966,0.188,7.917,0.307
05-21,20.676,0.165,6.937,0.347
05-22,20.318,0.149,6.275,0.334
05-23,19.538,0.106,4.443,0.347
05-24,18.769,0.133,5.586,0.236
05-25,17.513,0.131,5.489,0.307
05-26,16.422,0.117,4.919,0.32
05-27,16.441,0.187,7.859,0.225
05-28,17.059,0.223,9.372,0.161
05-29,17.126,0.266,11.155,0.117
05-30,16.881,0.27,11.352,0.124
05-31,16.45,0.297,12.467,0.145
06-01,18.263,0.294,12.36,0.131
06-02,18.813,0.291,12.231,0.138
06-03,18.036,0.275,11.558,0.131
06-04,16.87,0.257,10.787,0.138
06-05,15.512,0.247,10.39,0.124
06-06,14.014,0.228,9.585,0.117
06-07,13.788,0.24,10.065,0.124
06-08,13.208,0.309,12.997,0.084
06-09,14.904,0.391,16.429,0.105
06-10,24.419,0.453,19.02,0.084
06-11,22.815,0.408,17.15,0.105
06-12,21.268,0.439,18.45,0.062
06-13,19.374,0.468,19.663,0.079
06-14,18.176,0.579,24.311,0.042
06-15,17.41,0.607,25.48,0.032
06-16,22.368,0.569,23.918,0.048
06-17,22.694,0.565,23.727,0.04
06-18,22.079,0.653,27.43,0.026
06-19,21.406,0.645,27.099,0.02
06-20,20.104,0.665,27.915,0.021
06-21,21.556,0.648,27.235,0.032
06-22,23.499,0.58,24.351,0.055
06-23,23.798,0.576,24.187,0.048
06-24,24.128,0.506,21.255,0.048
06-25,22.747,0.546,22.916,0.07
06-26,21.932,0.397,16.681,0.117
06-27,20.739,0.356,14.962,0.138
06-28,19.508,0.316,13.263,0.205
06-29,21.197,0.322,13.545,0.334
06-30,21.223,0.321,13.482,0.361
07-01,19.743,0.281,11.804,0.347
07-02,17.812,0.267,11.228,0.361
07-03,18.069,0.25,10.484,0.32
07-04,20.886,0.209,8.771,0.47
07-05,19.606,0.226,9.473,0.422
07-06,17.695,0.202,8.472,0.422
07-07,15.382,0.164,6.892,0.47
07-08,13.174,0.155,6.501,0.577
07-09,11.184,0.151,6.356,0.438
07-10,11.466,0.229,9.608,0.27
07-11,10.198,0.266,11.169,0.215
07-12,11.027,0.269,11.296,0.169
07-13,10.493,0.261,10.962,0.169
07-14,10.894,0.255,10.705,0.117
07-15,9.775,0.268,11.274,0.094
07-16,8.358,0.286,12.014,0.074
07-17,7.658,0.279,11.732,0.037
07-18,6.741,0.247,10.372,0.045
07-19,5.376,0.189,7.92,0.045
07-20,4.625,0.175,7.348,0.079
07-21,4.526,0.159,6.669,0.084
07-22,4.25,0.17,7.14,0.04
07-23,4.748,0.263,11.03,0.013
07-24,4.384,0.265,11.114,0.013
07-25,3.869,0.243,10.21,0.016
07-26,4.546,0.222,9.337,0.016
07-27,4.004,0.195,8.175,0.035
07-28,3.454,0.181,7.607,0.037
07-29,2.96,0.167,7.011,0.048
07-30,2.57,0.14,5.893,0.037
07-31,2.112,0.127,5.344,0.035
08-01,1.976,0.095,4.004,0.124
08-02,2.032,0.087,3.674,0.145
08-03,1.866,0.082,3.446,0.111
08-04,1.73,0.064,2.669,0.169
08-05,1.598,0.056,2.348,0.178
08-06,1.496,0.052,2.184,0.178
08-07,1.738,0.06,2.501,0.161
08-08,1.938,0.053,2.219,0.205
08-09,1.953,0.048,2.0,0.215
08-10,1.91,0.04,1.671,0.307
