,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.12102677857142857,-236.4425305642857,0.05168804975531471,1.0,41.0,5.084,0.77,3.069,8.153
01-02,0.10452084312500001,-203.71716560687503,0.043838787162109094,2.0,41.0,4.389,0.71,3.13,7.519
01-03,0.09619253218390807,-186.98887163563222,0.02453479362632094,2.0,41.0,4.04,0.672,3.376,7.416
01-04,0.08462638656597773,-164.0881468453895,0.027662092362924717,2.0,41.0,3.555,0.601,3.387,6.942
01-05,0.07249993833333336,-139.73737662833338,0.041456909675791964,2.0,41.0,3.045,0.493,3.74,6.785
01-06,0.07,-134.95,0.03702074766590524,2.0,41.0,2.94,0.472,3.58,6.52
01-07,0.0781573477225673,-151.42653819741204,0.02171858311421837,2.0,41.0,3.282,0.533,3.247,6.529
01-08,0.07854544372727273,-152.3523422108182,0.018022282186753058,2.0,41.0,3.299,0.562,3.089,6.388
01-09,0.08065488180873182,-156.68910873565488,0.013956996067475913,2.0,41.0,3.387,0.605,2.927,6.314
01-10,0.08873016626984123,-172.66160237341262,0.006633762413644773,3.0,41.0,3.727,0.68,2.935,6.662
01-11,0.09897499374999999,-192.78101230624998,0.004986581259740941,3.0,41.0,4.156,0.722,3.091,7.247
01-12,0.10623932905982905,-207.1324189905983,0.013076818428179315,2.0,41.0,4.462,0.702,3.115,7.577
01-13,0.11362223733333332,-222.28085252933332,0.010723675801034949,2.0,41.0,4.772,0.692,2.578,7.35
01-14,0.12928572142857148,-253.61215723571436,0.004637351100469811,3.0,41.0,5.43,0.75,2.244,7.674
01-15,0.12110256025641025,-237.4840180525641,0.004986581259740941,3.0,41.0,5.086,0.578,2.178,7.264
01-16,0.11335637565284179,-222.07939493003073,0.004004519102657644,3.0,41.0,4.761,0.554,2.253,7.014
01-17,0.10752940882352942,-210.1412883382353,0.013076818428179315,2.0,41.0,4.517,0.547,2.659,7.176
01-18,0.09522548558823529,-185.50574579088237,0.026057912231692626,2.0,41.0,4.0,0.494,2.945,6.945
01-19,0.1007500017857143,-196.5592533696429,0.06736779165897167,1.0,41.0,4.232,0.488,2.825,7.057
01-20,0.08851604278074868,-172.03356971871662,0.16560248483061546,0.0,41.0,3.717,0.441,3.14,6.857
01-21,0.07499999821428571,-145.32499653035714,0.20409789310190107,0.0,41.0,3.15,0.423,3.1,6.25
