,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.14150000000000004,-270.18010000000004,0.2597050690029892,0.0,43.0,5.943,0.179,9.848,15.791
01-02,0.16272499999999998,-314.04509999999993,0.158876387923079,0.0,43.0,6.834,0.239,7.988,14.822
01-03,0.1815916666666667,-350.0804333333334,0.03188869217908574,2.0,43.0,7.627,0.335,9.289,16.916
01-04,0.27895714285714285,-546.0848857142856,0.010539001199870945,2.0,43.0,11.717,0.468,5.971,17.688
01-05,0.2245133333333334,-438.1028666666668,0.07201763206645251,1.0,43.0,9.43,0.301,6.209,15.639
01-06,0.18571875000000004,-358.4761000000001,0.13476842433139025,0.0,43.0,7.8,0.225,9.061,16.861
01-07,0.12686206896551724,-241.32873793103448,0.15256341552303954,0.0,43.0,5.329,0.189,9.731,15.06
01-08,0.10376666666666667,-195.36433333333335,0.2689803649247009,0.0,43.0,4.358,0.223,9.99,14.348
01-09,0.11153529411764704,-212.85428823529406,0.1934342049120681,0.0,43.0,4.685,0.269,7.874,12.559
01-10,0.18333478260869562,-356.79286521739124,0.03948427930446696,2.0,43.0,7.7,0.442,6.027,13.727
01-11,0.24212222222222243,-473.77344444444486,0.004222127739178072,3.0,43.0,10.17,0.535,5.386,15.556
01-12,0.4022642857142858,-794.0858714285716,0.0010645330350498305,3.0,43.0,16.895,0.67,1.995,18.89
01-13,0.40119411764705887,-792.4832352941178,0.0018013515853345652,3.0,43.0,16.85,0.6,1.48,18.33
01-14,0.3207333333333333,-631.8446666666666,0.030198435580170102,2.0,43.0,13.47,0.411,2.887,16.357
01-15,0.28300000000000003,-556.0101,0.035513566212784786,2.0,43.0,11.886,0.432,4.047,15.933
01-16,0.23170625,-453.7339,0.021588750927227673,2.0,43.0,9.731,0.433,4.813,14.544
01-17,0.25470000000000004,-499.6931000000001,0.011927761358750288,2.0,43.0,10.698,0.568,4.358,15.056
01-18,0.33960000000000007,-669.8893000000002,0.002242037056545465,3.0,43.0,14.263,0.662,2.179,16.442
01-19,0.30358181818181823,-596.2115363636365,0.003942257286340567,3.0,43.0,12.75,0.589,4.577,17.327
01-20,0.2492225806451613,-485.05926129032264,0.05647132973198765,1.0,43.0,10.468,0.497,8.152,18.62
01-21,0.158303125,-304.15425,0.0654230661046904,1.0,43.0,6.648,0.342,9.128,15.776
01-22,0.17828999999999998,-342.76959999999997,0.1238264440291208,0.0,43.0,7.488,0.368,10.066,17.554
01-23,0.17277894736842106,-334.2095947368421,0.2506536089538405,0.0,43.0,7.257,0.266,7.72,14.977
01-24,0.14284761904761903,-272.70553809523807,0.20096328781426642,0.0,43.0,5.999,0.211,9.99,15.989
01-25,0.10565333333333331,-199.98666666666662,0.24182473164655205,0.0,43.0,4.438,0.206,9.101,13.539
01-26,0.12263333333333326,-234.6541666666665,0.17900133567214382,0.0,43.0,5.151,0.298,8.037,13.188
01-27,0.11319999999999998,-216.35349999999997,0.14644317557278397,0.0,43.0,4.755,0.284,7.669,12.424
01-28,0.11131333333333332,-213.14616666666663,0.14644317557278397,0.0,43.0,4.675,0.265,7.143,11.818
01-29,0.1252060606060606,-241.07312121212118,0.09512571219316368,1.0,43.0,5.258,0.324,6.71,11.968
01-30,0.11537692307692303,-221.78274615384603,0.158876387923079,0.0,43.0,4.846,0.328,6.548,11.394
01-31,0.10915714285714284,-209.37148571428568,0.233217008256964,0.0,43.0,4.585,0.257,6.65,11.235
02-01,0.12577777777777785,-241.9618555555557,0.2597050690029892,0.0,43.0,5.283,0.287,6.952,12.235
02-02,0.05836875000000008,-105.55900000000017,1.0,0.0,43.0,2.451,0.133,9.953,12.404
02-03,0.020581818181818177,-28.796536363636353,0.6029278873524366,0.0,43.0,0.864,0.043,11.935,12.799
02-04,-0.02603599999999993,64.92019999999987,0.233217008256964,-0.0,43.0,-1.094,-0.053,13.395,12.301
02-05,0.06106842105263164,-108.72264210526328,0.7125218881022106,0.0,43.0,2.565,0.119,12.132,14.697
02-06,0.11819411764705885,-224.7852352941177,0.6334724060856933,0.0,43.0,4.964,0.225,9.121,14.085
02-07,0.12232903225806452,-233.90406451612904,0.34024045120657065,0.0,43.0,5.138,0.195,8.185,13.323
02-08,0.14602800000000002,-281.7548,0.17900133567214382,0.0,43.0,6.133,0.219,7.235,13.368
02-09,0.13657826086956518,-261.8931217391303,0.09512571219316368,1.0,43.0,5.737,0.265,8.395,14.132
02-10,0.1439257142857143,-277.86152857142855,0.10403298714422626,0.0,43.0,6.045,0.333,6.967,13.012
02-11,0.07013478260869563,-130.64756521739125,0.3187451826272518,0.0,43.0,2.946,0.16,8.149,11.095
02-12,0.04429565217391303,-79.39380434782606,0.7947886866284579,0.0,43.0,1.861,0.095,8.267,10.128
