,mean,slp,chg,pvalue
01-01,5.04,0.051,2.162,0.217
01-02,5.29,0.025,1.044,0.423
01-03,4.75,0.025,1.05,0.544
01-04,5.18,0.024,1.02,0.812
01-05,5.41,0.008,0.326,0.965
01-06,5.04,0.013,0.55,0.862
01-07,4.92,0.019,0.78,0.696
01-08,4.73,0.017,0.706,0.828
01-09,4.75,0.01,0.42,0.649
01-10,4.95,0.01,0.42,0.435
01-11,4.92,0.019,0.81,0.298
01-12,5.49,0.031,1.3,0.129
01-13,5.38,0.058,2.426,0.036
01-14,5.09,0.044,1.83,0.054
01-15,5.09,0.035,1.482,0.072
01-16,5.07,0.049,2.05,0.062
01-17,4.95,0.054,2.25,0.062
01-18,5.15,0.05,2.118,0.042
01-19,5.38,0.045,1.884,0.037
01-20,5.18,0.038,1.614,0.051
01-21,4.98,0.028,1.17,0.114
01-22,4.64,0.021,0.862,0.217
01-23,4.64,0.006,0.252,0.461
01-24,4.67,0.002,0.074,0.448
01-25,5.21,0.008,0.326,0.53
01-26,5.43,0.004,0.172,0.488
01-27,5.18,-0.016,-0.654,1.0
01-28,5.07,-0.009,-0.36,0.778
01-29,5.32,-0.006,-0.268,0.649
01-30,4.9,-0.007,-0.312,0.914
01-31,5.43,-0.012,-0.5,0.983
02-01,5.49,-0.028,-1.176,0.448
02-02,4.92,-0.02,-0.84,0.448
02-03,4.78,-0.032,-1.35,0.386
02-04,4.98,-0.038,-1.592,0.386
02-05,4.87,-0.036,-1.496,0.516
02-06,4.92,-0.014,-0.588,0.778
02-07,4.84,-0.011,-0.47,0.965
02-08,4.78,-0.007,-0.28,0.948
02-09,4.78,-0.005,-0.222,0.828
02-10,4.9,-0.004,-0.18,0.845
02-11,4.75,0.005,0.19,0.729
02-12,4.56,0.003,0.126,0.795
02-13,5.04,-0.003,-0.14,0.965
02-14,5.07,0.006,0.252,0.812
02-15,5.21,0.007,0.276,0.862
02-16,5.58,0.002,0.064,0.948
02-17,5.46,0.006,0.252,0.862
02-18,5.24,-0.007,-0.284,0.845
02-19,5.24,-0.003,-0.124,0.948
02-20,5.35,-0.006,-0.244,0.795
02-21,5.91,-0.036,-1.522,0.129
02-22,5.89,-0.057,-2.38,0.076
02-23,6.17,-0.036,-1.528,0.201
02-24,6.57,-0.04,-1.68,0.474
02-25,6.31,0.005,0.21,0.879
02-26,5.91,0.011,0.452,0.351
02-27,5.58,0.022,0.92,0.41
02-28,5.66,0.031,1.302,0.172
03-01,5.46,0.012,0.508,0.398
03-02,5.86,0.02,0.826,0.278
03-03,5.94,0.012,0.52,0.34
03-04,6.11,0.007,0.298,0.502
03-05,5.8,-0.022,-0.904,0.713
03-06,5.6,-0.032,-1.35,0.544
03-07,5.35,-0.031,-1.292,0.762
03-08,5.32,-0.035,-1.47,0.502
03-09,5.26,-0.031,-1.288,0.461
03-10,5.18,-0.021,-0.862,0.649
03-11,5.69,-0.026,-1.108,0.649
03-12,5.91,-0.019,-0.794,0.573
03-13,6.251,-0.008,-0.315,1.0
03-14,6.48,-0.026,-1.082,0.516
03-15,6.93,-0.012,-0.52,0.914
03-16,6.76,0.012,0.494,0.618
03-17,6.48,0.007,0.31,0.778
03-18,6.62,-0.037,-1.574,0.461
03-19,6.59,-0.037,-1.54,0.298
03-20,6.65,-0.029,-1.218,0.435
03-21,6.48,-0.029,-1.206,0.34
03-22,6.62,-0.034,-1.446,0.209
03-23,6.28,-0.021,-0.886,0.351
03-24,5.86,-0.008,-0.342,0.713
03-25,5.83,-0.02,-0.856,0.398
03-26,5.89,-0.02,-0.84,0.363
03-27,6.45,-0.042,-1.758,0.141
03-28,6.37,-0.035,-1.464,0.186
03-29,6.2,-0.005,-0.224,0.931
03-30,6.34,0.015,0.63,0.53
03-31,6.57,-0.023,-0.984,0.68
04-01,7.02,-0.003,-0.132,0.931
04-02,6.85,0.013,0.544,0.879
04-03,6.51,0.012,0.502,0.696
04-04,8.04,-0.007,-0.294,0.965
04-05,7.56,-0.02,-0.84,0.502
04-06,7.87,-0.034,-1.428,0.179
04-07,7.84,-0.023,-0.972,0.351
04-08,7.27,-0.007,-0.315,0.68
04-09,7.02,-0.008,-0.318,0.828
04-10,7.02,-0.015,-0.62,0.649
04-11,6.88,-0.031,-1.306,0.308
04-12,6.76,-0.034,-1.41,0.278
04-13,7.13,-0.007,-0.288,0.618
04-14,7.1,-0.005,-0.196,0.795
04-15,6.79,-0.02,-0.84,0.665
04-16,6.48,-0.002,-0.084,0.931
04-17,7.05,0.019,0.802,0.897
04-18,6.82,-0.001,-0.046,0.931
04-19,7.02,-0.009,-0.376,0.778
04-20,6.76,0.0,0.0,0.879
04-21,6.54,0.02,0.84,0.762
04-22,6.76,0.023,0.984,0.762
04-23,6.96,0.036,1.524,0.448
04-24,6.71,0.045,1.89,0.319
04-25,6.57,0.034,1.412,0.363
04-26,6.4,0.055,2.325,0.135
04-27,6.34,0.028,1.19,0.329
04-28,6.42,0.01,0.42,0.448
04-29,6.65,-0.009,-0.385,0.879
04-30,6.88,-0.022,-0.924,0.828
05-01,6.79,-0.004,-0.162,0.879
05-02,6.31,0.0,0.0,0.778
05-03,5.97,0.013,0.566,0.435
05-04,5.94,0.008,0.348,0.828
