,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.022267631578947372,-43.17686315789474,8.740416435060183e-05,3.0,43.0,0.935,0.6,0.891,1.826
01-02,0.020214285714285723,-38.99093142857144,4.326391291664677e-06,3.0,43.0,0.849,0.53,1.013,1.862
01-03,0.021224999999999994,-40.94160999999998,4.942061333501613e-07,3.0,43.0,0.891,0.556,1.063,1.954
01-04,0.02043888888888888,-39.459947777777764,1.320799507076309e-05,3.0,43.0,0.858,0.552,0.989,1.847
01-05,0.020858148148148153,-40.272996296296306,6.533251485363323e-06,3.0,43.0,0.876,0.559,1.005,1.881
01-06,0.022235714285714296,-43.028128571428596,1.4957635143808545e-06,3.0,43.0,0.934,0.599,0.976,1.91
01-07,0.0233475,-45.189440000000005,7.738492882047865e-07,3.0,43.0,0.981,0.625,1.015,1.996
01-08,0.025860344827586212,-50.22927965517243,6.775688010662861e-08,3.0,43.0,1.086,0.694,0.948,2.034
01-09,0.024374516129032256,-47.33403225806451,1.3869294313018088e-07,3.0,43.0,1.024,0.659,0.903,1.927
01-10,0.0234324,-45.449799999999996,6.922537034714793e-07,3.0,43.0,0.984,0.637,0.923,1.907
01-11,0.02102285714285714,-40.63071428571428,7.738492882047865e-07,3.0,43.0,0.882,0.569,0.974,1.856
01-12,0.021641176470588244,-41.867352941176485,1.0780688894929114e-06,3.0,43.0,0.908,0.586,0.961,1.869
01-13,0.019405714285714297,-37.3992585714286,5.321328793828073e-06,3.0,43.0,0.815,0.524,1.005,1.82
01-14,0.01886666666666666,-36.29003333333332,4.193834244525796e-05,3.0,43.0,0.793,0.506,1.047,1.84
01-15,0.020475882352941177,-39.59336470588235,5.321328793828073e-06,3.0,43.0,0.86,0.559,0.928,1.788
01-16,0.022734333333333325,-44.11026666666665,2.5583063034684272e-06,3.0,43.0,0.955,0.62,0.881,1.836
01-17,0.022134642857142863,-42.91937571428572,9.713931881094595e-08,3.0,43.0,0.93,0.609,0.885,1.815
