,mean,slp,chg,pvalue
01-01,5.21,-0.006,-0.236,0.448
01-02,5.46,-0.003,-0.136,0.696
01-03,5.52,0.004,0.15,0.931
01-04,5.89,0.004,0.174,0.965
01-05,5.6,-0.012,-0.512,0.573
01-06,5.58,-0.005,-0.224,0.588
01-07,5.89,0.0,0.0,0.641
01-08,6.17,-0.003,-0.108,0.845
01-09,6.2,-0.006,-0.24,0.665
01-10,6.23,-0.011,-0.47,0.34
01-11,6.03,-0.008,-0.344,0.329
01-12,6.06,-0.009,-0.388,0.319
01-13,6.17,-0.024,-1.004,0.26
01-14,6.06,-0.003,-0.132,0.544
01-15,5.6,-0.015,-0.63,0.386
01-16,5.69,-0.021,-0.878,0.308
01-17,5.83,-0.016,-0.67,0.278
01-18,5.91,0.002,0.084,0.729
01-19,6.31,0.014,0.604,0.965
01-20,6.48,0.015,0.646,1.0
01-21,6.54,0.009,0.368,0.897
01-22,6.51,0.004,0.16,0.502
01-23,6.31,0.004,0.176,0.68
01-24,6.2,0.001,0.06,0.461
01-25,6.03,0.003,0.105,0.423
01-26,5.97,0.005,0.196,0.618
01-27,6.11,0.011,0.468,0.845
01-28,6.0,0.015,0.622,0.914
01-29,5.94,0.007,0.294,0.845
01-30,6.08,0.005,0.21,0.729
01-31,6.03,-0.001,-0.058,0.633
02-01,5.97,-0.002,-0.074,0.558
02-02,5.69,0.003,0.14,0.633
02-03,5.83,0.006,0.238,0.845
02-04,6.11,0.019,0.794,0.573
02-05,5.86,0.024,1.02,0.649
02-06,6.11,0.015,0.622,0.862
02-07,5.97,0.019,0.777,0.879
02-08,6.17,0.02,0.85,0.983
02-09,6.08,0.025,1.03,0.879
02-10,6.11,0.023,0.98,0.603
02-11,6.14,0.016,0.665,0.828
02-12,6.11,0.014,0.598,0.862
02-13,6.34,-0.01,-0.42,0.762
02-14,6.82,-0.008,-0.328,0.845
02-15,7.53,-0.007,-0.286,0.762
02-16,7.84,-0.01,-0.44,0.845
02-17,7.73,-0.036,-1.533,0.53
02-18,8.24,-0.06,-2.52,0.474
02-19,7.81,-0.06,-2.52,0.544
02-20,7.78,-0.07,-2.926,0.41
02-21,7.56,-0.08,-3.374,0.374
02-22,7.73,-0.083,-3.465,0.34
02-23,7.61,-0.078,-3.286,0.329
02-24,7.64,-0.089,-3.745,0.251
02-25,7.41,-0.083,-3.492,0.26
02-26,7.84,-0.076,-3.206,0.242
02-27,8.04,-0.065,-2.71,0.298
02-28,7.84,-0.05,-2.086,0.34
03-01,8.29,-0.051,-2.146,0.225
03-02,8.41,-0.063,-2.644,0.225
03-03,8.55,-0.082,-3.428,0.251
03-04,8.6,-0.092,-3.874,0.217
03-05,8.83,-0.095,-3.974,0.146
03-06,9.37,-0.083,-3.492,0.109
03-07,9.42,-0.101,-4.238,0.083
03-08,10.05,-0.117,-4.93,0.083
03-09,10.84,-0.13,-5.442,0.079
03-10,11.599,-0.131,-5.523,0.037
03-11,11.72,-0.122,-5.11,0.056
03-12,11.29,-0.111,-4.674,0.288
03-13,12.54,-0.087,-3.66,0.363
03-14,13.16,-0.07,-2.94,0.423
03-15,14.77,-0.071,-2.992,0.828
03-16,14.94,0.02,0.84,0.729
03-17,16.39,0.027,1.128,0.729
03-18,16.5,0.004,0.162,0.745
03-19,17.38,0.0,0.0,0.812
03-20,17.859,0.006,0.255,0.897
03-21,19.41,-0.028,-1.176,0.696
03-22,21.71,0.031,1.306,0.965
03-23,22.02,0.078,3.284,0.795
03-24,22.75,0.046,1.95,0.897
03-25,20.6,0.027,1.116,0.931
03-26,22.44,0.024,1.006,0.948
03-27,23.32,0.01,0.42,0.965
03-28,23.4,0.012,0.52,0.845
03-29,23.72,0.128,5.382,0.363
03-30,23.77,0.179,7.5,0.288
03-31,24.28,0.22,9.24,0.109
04-01,26.72,0.176,7.402,0.386
04-02,25.89,0.152,6.384,0.363
04-03,26.72,0.126,5.312,0.502
04-04,26.15,0.182,7.652,0.461
04-05,28.19,0.242,10.17,0.288
04-06,28.87,0.157,6.596,0.386
04-07,30.0,0.17,7.14,0.448
04-08,28.3,0.194,8.148,0.298
04-09,28.58,0.216,9.06,0.329
04-10,27.65,0.151,6.356,0.435
04-11,27.93,0.153,6.434,0.603
04-12,30.28,0.186,7.826,0.544
04-13,29.43,0.174,7.305,0.68
04-14,30.0,0.13,5.46,0.845
04-15,30.0,0.028,1.176,0.879
04-16,30.28,-0.065,-2.746,0.558
04-17,32.26,-0.164,-6.9,0.308
04-18,36.79,-0.172,-7.22,0.242
04-19,32.54,-0.114,-4.784,0.351
04-20,33.11,-0.094,-3.956,0.329
04-21,32.54,-0.063,-2.66,0.488
04-22,33.11,-0.025,-1.05,0.633
04-23,36.79,-0.093,-3.92,0.53
04-24,40.19,-0.16,-6.734,0.386
04-25,37.36,-0.134,-5.636,0.461
04-26,40.19,-0.046,-1.916,0.745
04-27,39.62,0.006,0.24,0.914
04-28,41.6,0.03,1.26,0.983
04-29,41.04,-0.023,-0.98,0.983
04-30,41.88,-0.043,-1.81,0.879
05-01,42.45,-0.032,-1.33,0.696
05-02,43.86,-0.141,-5.926,0.516
05-03,44.71,-0.097,-4.082,0.762
05-04,46.7,-0.044,-1.864,1.0
05-05,47.26,0.131,5.52,0.488
05-06,51.79,0.23,9.66,0.278
05-07,52.92,0.299,12.554,0.288
05-08,51.22,0.267,11.196,0.34
05-09,53.49,0.463,19.434,0.129
05-10,52.36,0.549,23.076,0.083
05-11,46.98,0.547,22.988,0.059
