,mean,slp,chg,pvalue
01-01,3.838,0.037,1.548,0.582
01-02,3.684,0.037,1.569,0.387
01-03,3.994,0.008,0.35,0.363
01-04,4.081,0.011,0.453,0.296
01-05,4.232,0.005,0.209,0.552
01-06,4.375,0.01,0.42,0.537
01-07,4.254,0.017,0.723,0.375
01-08,4.07,0.022,0.905,0.204
01-09,3.9,0.02,0.84,0.196
01-10,3.746,0.023,0.952,0.167
01-11,3.97,0.02,0.84,0.328
01-12,4.036,0.061,2.551,0.029
01-13,3.97,0.069,2.901,0.003
01-14,3.875,0.08,3.36,0.015
01-15,3.66,0.069,2.919,0.03
01-16,3.572,0.063,2.637,0.019
01-17,3.427,0.054,2.272,0.023
01-18,3.51,0.051,2.143,0.014
01-19,3.873,0.047,1.96,0.034
01-20,3.811,0.031,1.302,0.221
01-21,3.638,0.026,1.11,0.296
01-22,3.438,0.026,1.08,0.141
01-23,3.28,0.029,1.23,0.099
01-24,3.37,0.03,1.274,0.154
01-25,3.329,0.039,1.632,0.135
01-26,3.43,0.041,1.706,0.154
01-27,3.248,0.038,1.575,0.118
01-28,3.127,0.035,1.47,0.124
01-29,3.112,0.033,1.371,0.276
01-30,3.031,0.032,1.33,0.189
01-31,2.932,0.034,1.428,0.154
02-01,2.932,0.033,1.375,0.082
02-02,3.056,0.022,0.92,0.438
02-03,2.977,0.013,0.56,0.919
02-04,2.99,0.01,0.42,0.955
02-05,2.893,0.006,0.262,0.745
02-06,2.811,0.012,0.504,0.678
02-07,2.812,0.015,0.621,0.537
02-08,2.666,0.014,0.573,0.375
02-09,2.667,0.015,0.63,0.387
02-10,2.627,0.013,0.56,0.34
02-11,2.572,0.014,0.588,0.34
02-12,2.632,0.013,0.56,0.613
02-13,2.571,0.012,0.504,0.613
02-14,2.55,0.011,0.467,0.613
02-15,2.518,0.007,0.287,0.884
02-16,2.556,0.011,0.469,0.745
02-17,2.598,0.016,0.664,0.613
02-18,2.548,0.017,0.731,0.452
02-19,2.584,0.017,0.713,0.375
02-20,2.694,0.02,0.821,0.493
02-21,2.87,0.02,0.84,0.567
02-22,2.782,0.014,0.573,0.937
02-23,2.868,0.007,0.287,0.779
02-24,2.792,-0.005,-0.229,0.317
02-25,2.75,-0.001,-0.055,0.479
02-26,2.77,-0.001,-0.021,0.629
02-27,2.726,0.012,0.498,0.508
02-28,2.767,0.014,0.582,0.266
03-01,2.662,0.014,0.573,0.4
03-02,2.745,0.01,0.44,0.849
03-03,2.754,0.008,0.315,0.937
03-04,3.09,0.01,0.42,0.796
03-05,2.903,0.017,0.7,0.438
03-06,3.7,0.011,0.467,0.645
03-07,3.43,0.009,0.377,0.884
03-08,3.287,0.015,0.629,0.728
03-09,3.69,0.018,0.773,0.375
03-10,4.206,0.042,1.754,0.174
03-11,4.338,0.047,1.985,0.141
03-12,4.338,0.047,1.975,0.16
03-13,4.715,0.06,2.52,0.09
03-14,4.64,0.051,2.139,0.181
03-15,5.19,0.05,2.088,0.266
