,mean,slp,chg,pvalue
01-01,0.081,0.001,0.046,0.075
01-02,0.081,0.001,0.046,0.145
01-03,0.091,0.001,0.046,0.049
01-04,0.09,0.001,0.037,0.133
01-05,0.081,0.001,0.03,0.2
01-06,0.081,0.001,0.042,0.044
01-07,0.081,0.001,0.044,0.075
01-08,0.101,0.001,0.032,0.075
01-09,0.09,0.0,0.019,0.449
01-10,0.09,0.001,0.027,0.176
01-11,0.09,0.001,0.027,0.435
01-12,0.101,0.001,0.05,0.133
01-13,0.101,0.001,0.042,0.064
01-14,0.1,0.001,0.037,0.127
01-15,0.101,0.001,0.038,0.133
01-16,0.101,0.001,0.056,0.083
01-17,0.091,0.001,0.042,0.105
01-18,0.112,0.001,0.055,0.067
01-19,0.1,0.001,0.041,0.289
01-20,0.11,0.0,0.019,0.584
01-21,0.11,0.0,0.0,0.382
01-22,0.1,0.0,0.006,0.268
01-23,0.101,0.001,0.034,0.079
01-24,0.101,0.001,0.044,0.023
01-25,0.12,0.0,0.0,0.263
01-26,0.12,0.0,0.0,0.735
01-27,0.12,0.0,0.0,0.435
01-28,0.12,0.001,0.027,0.322
01-29,0.111,0.001,0.034,0.221
01-30,0.11,0.001,0.031,0.196
01-31,0.11,0.0,0.019,0.322
02-01,0.11,0.0,0.015,0.435
02-02,0.111,0.001,0.024,0.345
02-03,0.11,0.001,0.025,0.289
02-04,0.111,0.001,0.036,0.221
02-05,0.112,0.001,0.053,0.159
02-06,0.1,0.001,0.041,0.139
02-07,0.11,0.001,0.027,0.239
02-08,0.111,0.001,0.042,0.145
02-09,0.11,0.001,0.035,0.226
02-10,0.111,0.001,0.04,0.213
02-11,0.121,0.001,0.048,0.044
02-12,0.12,0.001,0.041,0.221
02-13,0.121,0.001,0.042,0.136
02-14,0.122,0.002,0.065,0.021
02-15,0.122,0.001,0.049,0.096
02-16,0.121,0.001,0.032,0.096
02-17,0.121,0.001,0.034,0.173
02-18,0.121,0.001,0.036,0.279
02-19,0.13,0.0,0.013,0.552
02-20,0.11,0.0,0.006,0.492
02-21,0.12,0.0,0.012,0.552
02-22,0.12,0.001,0.023,0.442
02-23,0.12,0.0,0.0,0.834
02-24,0.12,0.0,0.0,0.641
02-25,0.121,0.001,0.028,0.507
02-26,0.12,0.0,0.014,0.616
02-27,0.12,0.001,0.021,0.382
02-28,0.12,0.0,0.012,0.552
03-01,0.13,0.001,0.029,0.37
03-02,0.121,0.001,0.032,0.357
03-03,0.12,0.001,0.027,0.334
03-04,0.12,0.0,0.015,0.334
03-05,0.12,0.0,0.0,0.6
03-06,0.12,0.0,0.0,0.709
03-07,0.13,0.0,0.021,0.382
03-08,0.13,0.001,0.029,0.239
03-09,0.14,0.0,0.015,0.463
03-10,0.13,0.0,0.013,0.492
03-11,0.14,0.0,0.0,0.507
03-12,0.12,0.0,0.0,0.641
03-13,0.14,-0.0,-0.012,0.935
03-14,0.151,0.001,0.024,0.568
03-15,0.14,0.0,0.019,0.435
