,mean,slp,chg,pvalue
01-01,0.266,0.014,0.588,0.002
01-02,0.261,0.014,0.588,0.002
01-03,0.256,0.014,0.575,0.002
01-04,0.25,0.014,0.575,0.002
01-05,0.245,0.013,0.56,0.002
01-06,0.229,0.013,0.54,0.002
01-07,0.224,0.013,0.53,0.002
01-08,0.213,0.012,0.51,0.002
01-09,0.203,0.012,0.508,0.003
01-10,0.198,0.012,0.51,0.004
01-11,0.193,0.012,0.49,0.004
01-12,0.187,0.011,0.474,0.003
01-13,0.176,0.011,0.465,0.003
01-14,0.171,0.011,0.446,0.004
01-15,0.156,0.011,0.45,0.006
01-16,0.145,0.01,0.42,0.005
01-17,0.14,0.01,0.42,0.004
01-18,0.13,0.01,0.42,0.004
01-19,0.12,0.01,0.42,0.004
01-20,0.113,0.009,0.385,0.004
01-21,0.105,0.01,0.42,0.002
01-22,0.1,0.01,0.42,0.002
01-23,0.089,0.009,0.383,0.002
01-24,0.088,0.009,0.368,0.002
01-25,0.083,0.009,0.368,0.001
01-26,0.083,0.008,0.35,0.002
01-27,0.072,0.008,0.347,0.001
01-28,0.072,0.008,0.344,0.001
01-29,0.072,0.008,0.332,0.001
01-30,0.071,0.007,0.31,0.001
01-31,0.066,0.007,0.306,0.001
02-01,0.066,0.007,0.3,0.001
02-02,0.065,0.007,0.28,0.002
02-03,0.065,0.007,0.28,0.003
02-04,0.06,0.007,0.28,0.003
02-05,0.054,0.006,0.267,0.004
02-06,0.053,0.006,0.237,0.005
02-07,0.053,0.005,0.22,0.009
02-08,0.054,0.005,0.229,0.007
02-09,0.053,0.005,0.22,0.009
02-10,0.048,0.005,0.22,0.009
02-11,0.047,0.005,0.21,0.01
02-12,0.043,0.005,0.21,0.01
02-13,0.043,0.005,0.21,0.011
02-14,0.043,0.005,0.21,0.01
02-15,0.042,0.005,0.2,0.01
02-16,0.042,0.004,0.183,0.012
02-17,0.042,0.004,0.183,0.013
02-18,0.041,0.004,0.168,0.013
02-19,0.041,0.004,0.168,0.01
02-20,0.036,0.004,0.168,0.008
02-21,0.036,0.004,0.151,0.009
02-22,0.035,0.003,0.14,0.011
02-23,0.035,0.003,0.14,0.012
02-24,0.034,0.003,0.129,0.014
02-25,0.034,0.003,0.125,0.021
02-26,0.029,0.003,0.12,0.021
02-27,0.029,0.003,0.12,0.021
02-28,0.029,0.003,0.12,0.026
03-01,0.028,0.003,0.105,0.046
03-02,0.029,0.003,0.109,0.049
03-03,0.029,0.003,0.112,0.046
03-04,0.029,0.003,0.109,0.049
03-05,0.034,0.003,0.112,0.053
03-06,0.034,0.002,0.1,0.057
03-07,0.033,0.002,0.105,0.065
03-08,0.033,0.002,0.105,0.046
03-09,0.033,0.002,0.105,0.046
03-10,0.034,0.002,0.097,0.053
03-11,0.034,0.002,0.093,0.104
03-12,0.033,0.002,0.09,0.111
03-13,0.033,0.002,0.09,0.111
03-14,0.033,0.002,0.09,0.111
03-15,0.033,0.002,0.09,0.118
03-16,0.034,0.002,0.093,0.091
03-17,0.034,0.002,0.093,0.104
03-18,0.034,0.002,0.093,0.104
03-19,0.034,0.002,0.093,0.111
03-20,0.034,0.002,0.093,0.111
03-21,0.033,0.002,0.09,0.091
03-22,0.033,0.002,0.084,0.111
03-23,0.033,0.002,0.084,0.111
03-24,0.033,0.002,0.084,0.091
03-25,0.033,0.002,0.084,0.097
03-26,0.033,0.002,0.084,0.091
03-27,0.033,0.002,0.084,0.07
03-28,0.033,0.002,0.084,0.111
03-29,0.033,0.002,0.088,0.111
03-30,0.033,0.002,0.09,0.233
03-31,0.034,0.002,0.093,0.221
04-01,0.038,0.002,0.105,0.168
04-02,0.034,0.002,0.093,0.133
04-03,0.034,0.002,0.097,0.159
04-04,0.033,0.002,0.105,0.15
04-05,0.04,0.003,0.123,0.198
04-06,0.045,0.003,0.14,0.198
04-07,0.045,0.003,0.14,0.198
04-08,0.05,0.003,0.14,0.125
04-09,0.06,0.003,0.14,0.118
04-10,0.066,0.004,0.164,0.125
04-11,0.076,0.004,0.172,0.141
04-12,0.092,0.005,0.21,0.133
04-13,0.135,0.007,0.28,0.233
04-14,0.149,0.009,0.389,0.258
04-15,0.173,0.012,0.508,0.057
04-16,0.215,0.017,0.709,0.031
04-17,0.289,0.023,0.956,0.025
04-18,0.478,0.032,1.351,0.013
04-19,0.656,0.054,2.257,0.006
04-20,0.831,0.067,2.824,0.014
04-21,1.114,0.096,4.032,0.008
04-22,1.822,0.132,5.529,0.027
04-23,2.508,0.172,7.216,0.091
04-24,3.605,0.227,9.526,0.233
04-25,6.619,0.313,13.13,0.141
04-26,10.112,0.408,17.144,0.075
04-27,12.064,0.543,22.785,0.039
04-28,15.202,0.468,19.664,0.097
04-29,14.358,0.539,22.643,0.104
04-30,15.846,0.598,25.107,0.097
05-01,17.559,0.573,24.054,0.097
05-02,20.783,0.589,24.72,0.15
05-03,23.95,0.7,29.4,0.125
05-04,27.19,0.76,31.92,0.065
05-05,24.225,0.75,31.5,0.104
05-06,24.453,0.735,30.882,0.159
05-07,26.55,0.6,25.2,0.329
05-08,30.445,0.53,22.26,0.486
05-09,36.084,0.422,17.731,0.412
05-10,34.32,0.447,18.769,0.486
05-11,31.337,0.425,17.85,0.466
05-12,28.738,0.325,13.65,0.546
05-13,29.494,0.296,12.425,0.631
05-14,26.876,0.218,9.141,0.698
05-15,25.728,0.185,7.778,0.816
05-16,23.659,0.073,3.054,0.84
05-17,21.86,-0.027,-1.131,0.722
05-18,22.462,-0.125,-5.25,0.486
05-19,22.24,-0.207,-8.68,0.525
05-20,19.881,-0.246,-10.338,0.15
05-21,18.362,-0.325,-13.651,0.019
05-22,17.061,-0.293,-12.3,0.111
05-23,17.154,-0.264,-11.107,0.271
05-24,17.785,-0.31,-13.02,0.345
05-25,17.418,-0.287,-12.075,0.141
05-26,14.622,-0.319,-13.405,0.118
05-27,14.676,-0.416,-17.463,0.159
05-28,15.306,-0.562,-23.625,0.07
05-29,17.268,-0.488,-20.511,0.065
05-30,16.234,-0.478,-20.067,0.034
05-31,13.758,-0.428,-17.955,0.015
06-01,12.556,-0.396,-16.632,0.027
06-02,11.154,-0.33,-13.878,0.025
06-03,10.047,-0.269,-11.28,0.036
06-04,11.07,-0.187,-7.853,0.221
06-05,12.141,-0.139,-5.84,0.314
06-06,11.488,-0.108,-4.527,0.486
06-07,10.432,-0.078,-3.29,0.566
06-08,11.37,-0.153,-6.44,0.505
06-09,10.314,-0.157,-6.615,0.221
06-10,9.568,-0.121,-5.075,0.15
06-11,8.745,-0.123,-5.18,0.345
06-12,7.925,-0.17,-7.14,0.085
06-13,9.626,-0.146,-6.14,0.104
06-14,9.649,-0.117,-4.926,0.329
06-15,8.72,-0.12,-5.04,0.141
06-16,8.864,-0.194,-8.148,0.042
06-17,9.855,-0.23,-9.66,0.029
06-18,8.595,-0.23,-9.66,0.034
06-19,8.404,-0.167,-7.005,0.061
06-20,7.928,-0.121,-5.102,0.125
06-21,7.935,-0.15,-6.3,0.111
06-22,7.051,-0.129,-5.428,0.168
06-23,7.325,-0.09,-3.78,0.329
06-24,7.632,-0.095,-3.979,0.486
06-25,6.6,-0.104,-4.365,0.258
06-26,6.913,-0.084,-3.547,0.221
06-27,7.216,-0.076,-3.177,0.329
06-28,6.85,-0.04,-1.68,0.792
06-29,6.63,0.0,0.0,0.865
06-30,6.12,0.014,0.573,0.938
07-01,6.259,0.039,1.652,0.505
