,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.12128571428571432,-224.54432857142865,0.5016358122745783,0.0,43.0,5.094,0.169,15.48,20.574
01-02,0.05660000000000013,-91.86180000000024,0.7781182480506512,0.0,43.0,2.377,0.07,20.15,22.527
01-03,-0.006530769230769178,33.80543846153836,0.8794050603461727,-0.0,43.0,-0.274,-0.007,20.881,20.607
01-04,0.04170526315789477,-62.694926315789544,0.5584004547635599,0.0,43.0,1.751,0.053,19.84,21.591
01-05,0.094941935483871,-169.875770967742,0.36264285850970546,0.0,43.0,3.988,0.146,18.014,22.002
01-06,0.15872608695652168,-299.1420739130434,0.07201763206645251,1.0,43.0,6.666,0.256,14.977,21.643
01-07,0.06890434782608701,-120.51739565217402,0.172092480590194,0.0,43.0,2.894,0.108,15.844,18.738
01-08,0.0018866666666666513,14.083966666666697,0.648986688212116,0.0,43.0,0.079,0.003,17.818,17.897
01-09,-0.016326923076923013,50.17154615384602,0.9136991092503179,-0.0,43.0,-0.686,-0.024,17.861,17.175
01-10,-0.07241470588235288,162.74331176470577,0.7781182480506512,-0.0,43.0,-3.042,-0.125,19.435,16.393
01-11,-0.10848333333333333,234.37116666666665,0.8794050603461727,-0.0,43.0,-4.557,-0.197,19.683,15.126
01-12,-0.1363545454545453,291.3021909090906,0.32937921868675035,-0.0,43.0,-5.727,-0.25,21.457,15.73
01-13,-0.14715999999999999,312.7999,0.8115533673850392,-0.0,43.0,-6.18,-0.248,21.57,15.39
01-14,-0.14621666666666666,310.8000333333333,0.5879084322109032,-0.0,43.0,-6.141,-0.237,21.437,15.296
01-15,-0.08348500000000003,184.54430000000005,0.6964285776954346,-0.0,43.0,-3.506,-0.147,19.327,15.821
01-16,-0.047892307692307574,113.86831538461516,0.6804707785321866,-0.0,43.0,-2.011,-0.091,19.089,17.078
01-17,-0.05477419354838722,128.56598709677445,0.4352190017892559,-0.0,43.0,-2.301,-0.108,20.168,17.867
01-18,-0.07123793103448273,163.07826206896544,0.29815903554581213,-0.0,43.0,-2.992,-0.131,22.098,19.106
01-19,-0.1142107142857143,248.5427285714286,0.158876387923079,-0.0,43.0,-4.797,-0.202,22.52,17.723
01-20,-0.14150000000000007,302.07420000000013,0.1135904922785751,-0.0,43.0,-5.943,-0.243,22.046,16.103
01-21,-0.21224999999999988,443.7439999999998,0.1238264440291208,-0.0,43.0,-8.914,-0.319,23.701,14.787
01-22,-0.15767142857142855,333.53975714285707,0.29815903554581213,-0.0,43.0,-6.622,-0.202,21.508,14.886
01-23,-0.06266428571428571,145.53477142857142,0.7615493074182684,-0.0,43.0,-2.632,-0.075,21.522,18.89
01-24,-0.0504478260869565,123.05455217391298,0.8794050603461727,-0.0,43.0,-2.119,-0.066,23.218,21.099
01-25,-0.08272307692307693,185.08635384615386,0.7781182480506512,-0.0,43.0,-3.474,-0.113,21.377,17.903
01-26,-0.13139285714285723,283.81261428571446,0.6029278873524366,-0.0,43.0,-5.518,-0.2,23.786,18.268
01-27,-0.1698000000000004,362.0702000000008,0.4101432374855567,-0.0,43.0,-7.132,-0.269,26.036,18.904
01-28,-0.24369444444444432,508.72708888888866,0.1861143787191537,-0.0,43.0,-10.235,-0.397,26.456,16.221
01-29,-0.1886666666666675,396.549033333335,0.2597050690029892,-0.0,43.0,-7.924,-0.329,23.178,15.254
01-30,-0.1886666666666675,395.728333333335,0.14644317557278397,-0.0,43.0,-7.924,-0.307,22.357,14.433
01-31,-0.22235714285714284,464.4676857142857,0.1238264440291208,-0.0,43.0,-9.339,-0.371,24.423,15.084
02-01,-0.2012444444444444,421.22348888888877,0.1238264440291208,-0.0,43.0,-8.453,-0.344,22.961,14.508
02-02,-0.16007187500000003,338.17085000000003,0.0791469808907781,-1.0,43.0,-6.723,-0.225,21.389,14.666
02-03,-0.2457631578947368,510.9684157894736,0.14644317557278397,-0.0,43.0,-10.322,-0.31,24.603,14.281
02-04,-0.2853583333333332,589.9323666666664,0.11862192122260584,-0.0,43.0,-11.985,-0.378,25.208,13.223
02-05,-0.275925,572.7071,0.07201763206645251,-1.0,43.0,-11.589,-0.4,26.652,15.063
02-06,-0.2873538461538463,595.1685923076926,0.0654230661046904,-1.0,43.0,-12.069,-0.415,26.495,14.426
02-07,-0.3230916666666667,668.1441333333335,0.059334618438994235,-1.0,43.0,-13.57,-0.445,28.746,15.176
02-08,-0.24267249999999993,507.5038999999999,0.16538510374217363,-0.0,43.0,-10.192,-0.354,27.255,17.063
02-09,-0.19724242424242425,413.70054848484847,0.20870397233082194,-0.0,43.0,-8.284,-0.33,23.358,15.074
02-10,-0.22430370370370373,468.44570740740744,0.09949985377978687,-1.0,43.0,-9.421,-0.393,24.549,15.128
02-11,-0.2132607142857142,445.4258285714284,0.15256341552303954,-0.0,43.0,-8.957,-0.296,23.383,14.426
02-12,-0.17312941176470584,365.41792352941167,0.29815903554581213,-0.0,43.0,-7.272,-0.243,22.795,15.523
02-13,-0.1379625,295.4803,0.448081548716583,-0.0,43.0,-5.795,-0.184,22.453,16.658
02-14,-0.06288888888888877,147.39897777777753,0.7947886866284579,-0.0,43.0,-2.641,-0.091,22.942,20.301
02-15,-0.033959999999999727,89.34309999999945,0.7947886866284579,-0.0,43.0,-1.426,-0.055,22.136,20.71
02-16,-0.010107142857142901,41.80718571428581,0.7287442378062505,-0.0,43.0,-0.424,-0.017,21.805,21.381
02-17,-0.017479411764705844,55.47632352941169,0.7287442378062505,-0.0,43.0,-0.735,-0.027,20.885,20.15
02-18,-0.04281282051282048,104.55834102564096,0.5155350369501335,-0.0,43.0,-1.798,-0.069,19.832,18.034
02-19,-0.07428749999999998,166.48889999999997,0.42257215707244233,-0.0,43.0,-3.12,-0.115,19.474,16.354
02-20,-0.05345555555555551,124.14581111111102,0.3741826491069973,-0.0,43.0,-2.245,-0.084,18.357,16.112
02-21,-0.06991764705882358,158.42839411764717,0.6646547813082151,-0.0,43.0,-2.936,-0.109,20.061,17.125
02-22,-0.08489999999999998,188.27989999999994,0.4744436456632575,-0.0,43.0,-3.566,-0.129,20.263,16.697
02-23,-0.14503749999999993,309.29069999999984,0.46115733267686343,-0.0,43.0,-6.091,-0.217,22.261,16.17
02-24,-0.1156257142857143,250.7501285714286,0.6964285776954346,-0.0,43.0,-4.856,-0.171,21.927,17.071
02-25,-0.11697333333333333,252.85106666666667,0.5016358122745783,-0.0,43.0,-4.913,-0.165,21.361,16.448
02-26,-0.06572903225806444,148.9757645161289,0.7781182480506512,-0.0,43.0,-2.761,-0.089,18.898,16.137
02-27,-0.09904999999999979,215.4761999999996,0.7125218881022106,-0.0,43.0,-4.16,-0.126,19.456,15.296
02-28,-0.12694571428571433,272.76752857142867,0.5584004547635599,-0.0,43.0,-5.332,-0.172,21.542,16.21
03-01,-0.26055517241379317,542.7598448275863,0.1934342049120681,-0.0,43.0,-10.943,-0.391,27.121,16.178
03-02,-0.2680176470588235,558.024394117647,0.03948427930446696,-2.0,43.0,-11.256,-0.398,27.617,16.361
03-03,-0.2829999999999998,585.7816999999997,0.035513566212784786,-2.0,43.0,-11.886,-0.431,25.725,13.839
03-04,-0.3333111111111111,686.0077222222222,0.020384123086390593,-2.0,43.0,-13.999,-0.465,26.385,12.386
03-05,-0.2800210526315789,580.1634052631578,0.018149650128641337,-2.0,43.0,-11.761,-0.396,26.002,14.241
03-06,-0.3983769230769231,817.2147461538461,0.011927761358750288,-2.0,43.0,-16.732,-0.484,28.827,12.095
03-07,-0.3584666666666667,737.9319333333334,0.1405125707499737,-0.0,43.0,-15.055,-0.468,28.526,13.471
03-08,-0.4952500000000001,1011.9514000000001,0.014315405281054794,-2.0,43.0,-20.801,-0.604,31.852,11.051
03-09,-0.4287449999999999,877.2999999999997,0.006741572299601595,-3.0,43.0,-18.008,-0.415,28.814,10.806
03-10,-0.33959999999999996,698.0194999999999,0.017115104092117805,-2.0,43.0,-14.263,-0.385,25.951,11.688
03-11,-0.2307538461538462,479.28009230769237,0.15256341552303954,-0.0,43.0,-9.691,-0.339,22.618,12.927
03-12,-0.11037,239.2765,0.5155350369501335,-0.0,43.0,-4.635,-0.189,20.854,16.219
03-13,-0.11319999999999987,245.36099999999973,0.3859468605971168,-0.0,43.0,-4.754,-0.2,21.338,16.584
03-14,-0.14149999999999985,302.10249999999974,0.36264285850970546,-0.0,43.0,-5.943,-0.246,22.074,16.131
03-15,-0.08699629629629631,190.97259259259263,0.30833848049191515,-0.0,43.0,-3.654,-0.154,18.807,15.153
03-16,-0.0997947368421053,216.2298736842106,0.09090696836106038,-1.0,43.0,-4.191,-0.146,18.736,14.545
03-17,-0.13206666666666672,281.6793333333335,0.11862192122260584,-0.0,43.0,-5.546,-0.14,20.319,14.773
03-18,-0.16171428571428575,340.8047714285715,0.053723997263216416,-1.0,43.0,-6.792,-0.171,20.772,13.98
03-19,-0.16777857142857133,353.6974428571427,0.051089163163599904,-1.0,43.0,-7.047,-0.221,21.664,14.617
03-20,-0.2829999999999998,584.7062999999997,0.009295965078820245,-3.0,43.0,-11.886,-0.431,24.649,12.763
03-21,-0.37598571428571426,770.5928285714285,0.002983385267287142,-3.0,43.0,-15.791,-0.642,26.517,10.726
03-22,-0.4103499999999999,838.6704999999997,0.00048367278478123055,-3.0,43.0,-17.235,-0.777,26.588,9.353
03-23,-0.5094000000000001,1036.1762,4.193834244525796e-05,-3.0,43.0,-21.395,-1.025,28.074,6.679
03-24,-0.42980625000000006,876.1114000000001,0.0007215279698009613,-3.0,43.0,-18.052,-0.892,25.525,7.473
03-25,-0.31427894736842105,644.802094736842,0.002983385267287142,-3.0,43.0,-13.2,-0.647,22.844,9.644
03-26,-0.25679629629629624,529.6952925925925,0.011214303134345682,-2.0,43.0,-10.785,-0.511,21.495,10.71
03-27,-0.20753333333333324,430.20716666666647,0.022854883584979113,-2.0,43.0,-8.717,-0.405,19.499,10.782
03-28,-0.15711379310344822,328.4624862068965,0.062317355978733335,-1.0,43.0,-6.598,-0.248,17.534,10.936
03-29,-0.15307727272727278,320.16304545454557,0.10872868488501819,-0.0,43.0,-6.429,-0.222,17.223,10.794
03-30,-0.16980000000000003,354.93860000000006,0.0791469808907781,-1.0,43.0,-7.131,-0.24,18.904,11.773
03-31,-0.18678000000000008,389.3514000000001,0.041607050718883265,-2.0,43.0,-7.845,-0.253,19.714,11.869
04-01,-0.10654117647058821,228.81715294117643,0.14644317557278397,-0.0,43.0,-4.475,-0.126,17.972,13.497
04-02,-0.1327923076923077,280.3572153846154,0.1405125707499737,-0.0,43.0,-5.577,-0.172,17.561,11.984
04-03,-0.1415000000000001,299.6687000000002,0.07201763206645251,-1.0,43.0,-5.943,-0.194,19.64,13.697
04-04,-0.12420555555555553,263.52331111111107,0.158876387923079,-0.0,43.0,-5.217,-0.169,17.721,12.504
04-05,-0.12937142857142866,275.21345714285735,0.7125218881022106,-0.0,43.0,-5.433,-0.19,19.187,13.754
04-06,-0.13503142857142855,286.1655571428571,0.5296315348267777,-0.0,43.0,-5.671,-0.21,18.938,13.267
04-07,-0.15565000000000004,327.0914000000001,0.21665846771152952,-0.0,43.0,-6.537,-0.251,19.06,12.523
04-08,-0.13880476190476188,293.7405238095238,0.27848056798213805,-0.0,43.0,-5.83,-0.191,19.046,13.216
