,mean,slp,chg,pvalue
01-01,11.07,0.031,1.302,0.308
01-02,11.26,0.015,0.646,0.41
01-03,11.49,-0.006,-0.234,0.745
01-04,10.3,0.041,1.726,0.914
01-05,12.25,0.13,5.48,0.633
01-06,11.46,0.097,4.06,0.288
01-07,11.07,-0.007,-0.292,0.812
01-08,12.28,-0.11,-4.62,0.948
01-09,11.89,-0.131,-5.52,0.983
01-10,10.58,-0.051,-2.13,0.983
01-11,10.56,0.034,1.434,0.665
01-12,10.22,0.065,2.744,0.488
01-13,10.92,0.131,5.498,0.179
01-14,10.7,0.143,6.016,0.186
01-15,10.7,0.122,5.134,0.233
01-16,10.19,0.133,5.586,0.165
01-17,10.05,0.136,5.73,0.172
01-18,9.59,0.149,6.248,0.153
01-19,9.82,0.086,3.6,0.573
01-20,11.29,0.052,2.204,0.588
01-21,10.58,-0.014,-0.588,0.948
01-22,9.57,-0.027,-1.155,0.795
01-23,12.14,-0.046,-1.948,0.914
01-24,13.02,-0.03,-1.26,0.544
01-25,12.74,0.043,1.794,0.319
01-26,12.45,0.071,2.964,0.298
01-27,13.13,0.153,6.444,0.153
01-28,11.4,0.198,8.33,0.091
01-29,11.94,0.149,6.276,0.072
01-30,11.04,0.166,6.956,0.095
01-31,10.56,0.123,5.17,0.186
02-01,10.19,0.099,4.148,0.374
02-02,12.57,0.094,3.956,0.448
02-03,14.69,0.065,2.73,0.696
02-04,14.94,0.031,1.312,0.931
02-05,15.31,0.06,2.52,0.983
02-06,16.95,0.176,7.384,0.386
02-07,15.79,0.308,12.926,0.104
02-08,16.53,0.265,11.124,0.099
02-09,15.08,0.25,10.5,0.095
02-10,13.02,0.22,9.224,0.201
02-11,11.74,0.175,7.34,0.193
02-12,11.6,0.16,6.732,0.242
02-13,10.07,0.133,5.586,0.193
02-14,10.39,0.125,5.23,0.329
02-15,13.24,0.034,1.428,0.897
02-16,15.23,-0.138,-5.784,0.696
02-17,18.17,-0.233,-9.774,0.233
02-18,18.68,-0.285,-11.986,0.308
02-19,17.83,-0.131,-5.492,0.516
02-20,17.83,-0.147,-6.188,0.544
02-21,21.39,-0.072,-3.012,0.965
02-22,23.91,-0.126,-5.276,0.762
02-23,27.22,-0.236,-9.93,0.948
02-24,22.16,-0.319,-13.404,0.618
02-25,20.43,-0.164,-6.904,0.649
02-26,18.17,-0.085,-3.57,0.845
02-27,16.02,-0.037,-1.568,0.845
02-28,15.85,-0.057,-2.38,0.983
03-01,17.89,0.096,4.034,0.288
03-02,19.64,0.242,10.185,0.124
03-03,20.18,0.289,12.144,0.091
03-04,19.7,0.275,11.542,0.069
03-05,21.76,0.095,3.998,0.288
03-06,23.69,0.025,1.07,0.729
03-07,25.98,-0.11,-4.636,0.696
03-08,23.23,-0.193,-8.112,0.386
03-09,22.56,-0.141,-5.918,0.448
03-10,19.7,-0.053,-2.232,0.448
03-11,18.59,-0.099,-4.15,0.351
03-12,18.45,-0.09,-3.801,0.544
03-13,18.17,0.003,0.13,0.879
03-14,17.77,-0.122,-5.118,0.448
03-15,16.81,-0.085,-3.57,0.588
03-16,17.66,0.013,0.56,0.879
03-17,20.04,-0.015,-0.618,0.603
03-18,19.64,0.036,1.524,0.965
03-19,28.58,0.098,4.12,0.778
03-20,25.02,0.155,6.502,0.713
03-21,21.08,0.095,3.99,0.897
03-22,21.51,-0.075,-3.135,0.34
03-23,19.58,-0.137,-5.734,0.225
03-24,19.16,-0.226,-9.484,0.269
03-25,19.22,-0.275,-11.558,0.129
03-26,18.99,-0.215,-9.044,0.193
03-27,18.48,-0.148,-6.23,0.386
03-28,18.51,-0.077,-3.255,0.845
03-29,15.51,-0.027,-1.116,1.0
03-30,14.83,0.001,0.058,1.0
03-31,16.02,0.049,2.052,0.931
04-01,16.84,0.051,2.138,0.745
