,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
01-01,0.042592588888888894,-80.78888148333334,0.18135303115367463,0.0,42.0,1.789,0.236,3.502,5.291
01-02,0.034999996153846115,-65.20749220961531,0.19647045178774425,0.0,42.0,1.47,0.211,4.058,5.528
01-03,0.04823530588235297,-91.64649416176476,0.14735992016656674,0.0,42.0,2.026,0.279,3.811,5.837
01-04,0.039166649999999935,-73.51371647499987,0.16711655519767832,0.0,42.0,1.645,0.221,3.997,5.642
01-05,0.019999966666666442,-35.03493319999955,0.507532735474822,0.0,42.0,0.84,0.1,4.545,5.385
01-06,0.030357150000000006,-55.884121375000014,0.4791861756075628,0.0,42.0,1.275,0.17,4.193,5.468
01-07,0.031999979999999796,-59.473960009999594,0.28595642810117994,0.0,42.0,1.344,0.197,3.854,5.198
01-08,0.037142857142857144,-69.83214290714287,0.22943429057595655,0.0,42.0,1.56,0.2,3.674,5.234
01-09,0.051428562857142854,-98.34141143285713,0.10823718866402143,0.0,42.0,2.16,0.294,3.436,5.596
01-10,0.06318179090909086,-121.74199077272716,0.042054462810222626,2.0,42.0,2.653,0.404,3.295,5.948
01-11,0.13999999999999996,-274.3200000999999,0.013901661003743238,2.0,42.0,5.88,0.735,2.74,8.62
01-12,0.1894736315789474,-372.6425263421053,0.006791530712635163,3.0,42.0,7.958,0.796,2.326,10.284
01-13,0.18111112222222225,-355.4316888333334,0.008869553561511978,3.0,42.0,7.607,0.827,2.987,10.594
01-14,0.13333334285714288,-260.7000189428572,0.017791022959138703,2.0,42.0,5.6,0.65,3.167,8.767
01-15,0.11947366842105261,-233.4875999078947,0.010783112709874754,2.0,42.0,5.018,0.647,2.951,7.969
01-16,0.10159999999999998,-197.94420009999996,0.0036250339447727598,3.0,42.0,4.267,0.663,3.122,7.389
01-17,0.09142855714285705,-177.4014001571427,0.021304326357000303,2.0,42.0,3.84,0.624,3.536,7.376
01-18,0.09000000344827586,-174.61000684482758,0.012254760270346887,2.0,42.0,3.78,0.496,3.5,7.28
01-19,0.07176472352941177,-138.10856469705882,0.05477440655616661,1.0,42.0,3.014,0.359,3.914,6.928
01-20,0.053333346666666635,-101.44002660999993,0.09871919773605664,1.0,42.0,2.24,0.323,4.107,6.347
01-21,0.0603448275862069,-115.5594826086207,0.03983607406591694,2.0,42.0,2.534,0.382,3.863,6.397
01-22,0.05153846923076925,-98.07616932692311,0.07783064222038116,1.0,42.0,2.165,0.352,3.918,6.083
01-23,0.062222216666666656,-119.47332217499999,0.12385910748901896,0.0,42.0,2.614,0.363,3.664,6.278
