,mean,slp,chg,pvalue
01-01,2.019,-0.004,-0.186,0.44
01-02,2.014,-0.004,-0.18,0.278
01-03,1.981,-0.004,-0.15,0.314
01-04,1.962,-0.004,-0.147,0.425
01-05,1.965,-0.002,-0.09,0.574
01-06,1.941,-0.002,-0.07,0.666
01-07,1.92,0.0,0.0,0.844
01-08,1.867,0.001,0.028,0.969
01-09,1.815,0.0,0.0,0.906
01-10,1.797,0.001,0.047,0.99
01-11,1.793,0.001,0.056,0.969
01-12,1.802,0.001,0.03,0.844
01-13,1.798,-0.001,-0.03,0.666
01-14,1.824,-0.0,-0.019,0.522
01-15,1.84,-0.002,-0.09,0.488
01-16,1.825,-0.002,-0.09,0.522
01-17,1.794,-0.002,-0.097,0.556
01-18,1.808,-0.003,-0.123,0.539
01-19,1.817,-0.003,-0.132,0.488
01-20,1.828,-0.003,-0.116,0.488
01-21,1.84,-0.004,-0.168,0.395
01-22,1.839,-0.004,-0.184,0.395
01-23,1.813,-0.005,-0.21,0.381
01-24,1.772,-0.006,-0.231,0.44
01-25,1.761,-0.005,-0.227,0.472
01-26,1.744,-0.004,-0.175,0.425
01-27,1.752,-0.005,-0.211,0.34
01-28,1.741,-0.006,-0.232,0.314
01-29,1.728,-0.007,-0.28,0.278
01-30,1.728,-0.007,-0.28,0.266
01-31,1.739,-0.006,-0.273,0.234
02-01,1.711,-0.008,-0.327,0.301
02-02,1.701,-0.008,-0.32,0.327
02-03,1.688,-0.007,-0.295,0.255
02-04,1.662,-0.007,-0.297,0.244
02-05,1.648,-0.007,-0.28,0.289
02-06,1.634,-0.006,-0.268,0.367
02-07,1.624,-0.006,-0.257,0.327
02-08,1.658,-0.007,-0.28,0.327
02-09,1.65,-0.006,-0.26,0.456
02-10,1.634,-0.006,-0.268,0.395
02-11,1.588,-0.007,-0.297,0.381
02-12,1.588,-0.006,-0.273,0.44
02-13,1.6,-0.006,-0.265,0.505
02-14,1.594,-0.006,-0.266,0.539
02-15,1.6,-0.006,-0.263,0.556
