,mean,slp,chg,pvalue
01-01,0.18,0.0,0.0,0.719
01-02,0.18,-0.001,-0.026,0.645
01-03,0.175,-0.0,-0.014,0.745
01-04,0.19,0.0,0.0,0.779
01-05,0.185,-0.001,-0.03,0.508
01-06,0.19,-0.001,-0.023,0.711
01-07,0.19,-0.001,-0.035,0.522
01-08,0.185,-0.001,-0.028,0.465
01-09,0.19,0.0,0.0,0.884
01-10,0.19,0.0,0.0,0.982
01-11,0.19,0.0,0.0,0.919
01-12,0.185,0.0,0.0,0.831
01-13,0.18,-0.0,-0.018,0.582
01-14,0.18,-0.001,-0.021,0.522
01-15,0.2,-0.0,-0.012,0.582
01-16,0.175,0.0,0.0,0.982
01-17,0.165,0.0,0.0,1.0
01-18,0.17,0.0,0.0,1.0
01-19,0.165,0.0,0.0,1.0
01-20,0.155,0.0,0.0,0.875
01-21,0.16,-0.0,-0.016,0.728
01-22,0.164,-0.0,-0.019,0.493
01-23,0.155,-0.001,-0.026,0.567
01-24,0.16,0.0,0.0,0.762
01-25,0.165,-0.0,-0.014,0.796
01-26,0.165,0.0,0.0,0.991
01-27,0.16,0.0,0.0,0.946
01-28,0.16,0.0,0.014,0.645
01-29,0.165,0.0,0.0,0.552
01-30,0.16,0.001,0.042,0.629
01-31,0.16,0.001,0.033,0.552
02-01,0.16,0.0,0.0,0.762
02-02,0.16,0.0,0.0,0.84
02-03,0.16,0.0,0.0,0.745
02-04,0.165,0.0,0.0,0.814
02-05,0.16,0.001,0.027,0.425
02-06,0.16,0.0,0.014,0.493
02-07,0.17,0.001,0.039,0.412
02-08,0.18,0.0,0.017,0.582
02-09,0.18,0.001,0.023,0.493
02-10,0.185,0.0,0.0,0.703
02-11,0.186,0.001,0.027,0.629
02-12,0.185,0.001,0.026,0.363
02-13,0.18,0.0,0.0,0.991
02-14,0.185,0.0,0.0,0.796
02-15,0.19,0.0,0.0,1.0
02-16,0.18,0.0,0.0,0.955
02-17,0.185,0.0,0.0,0.866
02-18,0.195,0.0,0.0,0.937
02-19,0.19,0.0,0.0,1.0
02-20,0.18,0.0,0.0,0.711
02-21,0.185,-0.0,-0.018,0.973
02-22,0.2,0.0,0.0,0.973
02-23,0.21,0.0,0.0,0.753
02-24,0.205,0.0,0.0,0.719
02-25,0.205,0.0,0.0,0.937
02-26,0.195,0.0,0.0,0.991
02-27,0.205,0.0,0.0,0.884
02-28,0.215,-0.0,-0.014,0.796
03-01,0.21,-0.001,-0.031,0.598
03-02,0.215,-0.001,-0.028,0.745
03-03,0.22,-0.001,-0.03,0.831
03-04,0.23,-0.0,-0.018,0.973
03-05,0.22,0.0,0.0,0.893
03-06,0.225,-0.001,-0.03,0.711
03-07,0.225,-0.0,-0.014,0.814
03-08,0.23,0.0,0.0,0.973
03-09,0.25,0.0,0.0,0.955
03-10,0.25,0.0,0.0,0.919
03-11,0.274,-0.001,-0.047,0.508
03-12,0.31,-0.001,-0.049,0.552
03-13,0.325,0.0,0.0,0.919
03-14,0.31,-0.0,-0.018,0.902
03-15,0.399,-0.001,-0.021,0.919
03-16,0.4,0.0,0.0,0.937
03-17,0.42,0.0,0.0,0.893
03-18,0.42,0.0,0.0,0.884
03-19,0.476,0.001,0.047,0.552
03-20,0.43,0.001,0.047,0.425
03-21,0.45,0.001,0.057,0.452
03-22,0.486,0.001,0.058,0.567
03-23,0.492,0.003,0.115,0.363
03-24,0.512,0.002,0.097,0.508
03-25,0.511,0.002,0.07,0.796
03-26,0.496,0.001,0.049,0.745
03-27,0.541,0.002,0.07,0.694
03-28,0.511,0.003,0.117,0.479
03-29,0.496,0.001,0.039,0.537
03-30,0.496,0.001,0.025,0.479
03-31,0.495,0.0,0.0,0.703
04-01,0.49,0.001,0.033,0.711
04-02,0.505,-0.001,-0.04,0.937
04-03,0.534,-0.0,-0.015,0.866
04-04,0.54,-0.001,-0.039,0.919
04-05,0.55,-0.0,-0.016,0.937
04-06,0.554,-0.002,-0.096,0.661
04-07,0.618,-0.003,-0.14,0.645
04-08,0.674,-0.004,-0.151,0.645
04-09,0.743,-0.004,-0.188,0.629
04-10,0.713,-0.003,-0.14,0.745
04-11,0.683,-0.004,-0.182,0.762
04-12,0.644,-0.003,-0.12,0.831
04-13,0.664,-0.003,-0.117,0.973
04-14,0.694,-0.003,-0.115,0.745
04-15,0.714,-0.003,-0.112,0.937
04-16,0.733,-0.004,-0.148,0.884
04-17,0.762,-0.005,-0.21,0.567
04-18,0.761,-0.008,-0.344,0.425
04-19,0.78,-0.01,-0.42,0.238
04-20,0.804,-0.011,-0.469,0.257
04-21,0.8,-0.01,-0.42,0.317
04-22,0.819,-0.011,-0.467,0.425
04-23,0.84,-0.01,-0.42,0.452
04-24,0.84,-0.01,-0.42,0.479
04-25,0.766,-0.008,-0.336,0.493
04-26,0.826,-0.008,-0.315,0.493
04-27,0.791,-0.008,-0.336,0.412
04-28,0.85,-0.011,-0.462,0.438
04-29,0.97,-0.012,-0.483,0.317
04-30,1.054,-0.013,-0.54,0.257
05-01,1.054,-0.012,-0.51,0.276
05-02,1.033,-0.014,-0.592,0.196
05-03,1.023,-0.014,-0.58,0.212
05-04,1.097,-0.016,-0.678,0.167
05-05,1.191,-0.018,-0.746,0.118
05-06,1.221,-0.018,-0.758,0.118
05-07,1.196,-0.017,-0.705,0.221
05-08,1.2,-0.019,-0.801,0.221
