,mean,slp,chg,pvalue
01-01,10.523,-0.019,-0.789,0.47
01-02,10.494,-0.012,-0.504,0.522
01-03,10.53,0.0,0.0,0.577
01-04,10.524,-0.002,-0.075,0.595
01-05,10.157,-0.011,-0.46,0.733
01-06,10.349,-0.02,-0.856,0.595
01-07,10.349,-0.02,-0.856,0.558
01-08,10.412,-0.02,-0.819,0.634
01-09,10.374,-0.022,-0.924,0.713
01-10,10.396,-0.015,-0.623,0.775
01-11,10.365,-0.025,-1.048,0.634
01-12,10.368,-0.024,-1.006,0.693
01-13,10.384,-0.019,-0.793,0.673
01-14,10.41,-0.02,-0.851,0.693
01-15,10.438,-0.011,-0.45,0.838
01-16,10.437,-0.011,-0.462,0.775
01-17,10.47,0.0,0.0,0.902
01-18,10.492,0.007,0.299,0.902
01-19,10.509,0.013,0.548,0.967
01-20,10.535,0.021,0.903,0.989
01-21,10.47,0.0,0.0,0.902
01-22,10.438,-0.011,-0.455,0.838
01-23,10.47,0.0,0.0,0.881
01-24,10.47,0.0,0.0,0.902
01-25,10.474,0.001,0.051,0.924
01-26,10.206,0.006,0.233,1.0
01-27,10.247,0.019,0.803,1.0
01-28,10.232,0.014,0.59,0.989
01-29,10.247,0.019,0.789,0.989
01-30,10.24,0.017,0.7,0.967
01-31,10.238,0.016,0.666,1.0
02-01,10.1,0.0,0.0,0.989
02-02,10.3,0.0,0.0,0.924
02-03,10.53,0.0,0.0,0.817
02-04,10.75,0.0,0.0,0.967
02-05,10.529,0.02,0.826,0.946
02-06,10.524,0.018,0.752,0.881
02-07,10.543,0.024,1.024,1.0
02-08,10.552,0.027,1.146,0.989
02-09,10.552,0.027,1.146,0.859
02-10,10.856,0.036,1.495,0.838
02-11,10.87,0.04,1.678,0.775
02-12,10.866,0.039,1.624,0.775
02-13,11.171,0.044,1.834,0.754
02-14,11.166,0.042,1.762,0.673
02-15,11.346,0.055,2.328,0.693
02-16,11.292,0.047,1.995,0.733
02-17,11.298,0.039,1.659,0.838
02-18,11.332,0.041,1.703,0.754
02-19,11.396,0.036,1.491,0.946
02-20,11.482,0.034,1.437,0.989
02-21,11.543,0.038,1.582,0.859
02-22,11.448,0.043,1.797,0.924
02-23,11.69,0.047,1.962,0.881
02-24,11.715,0.038,1.61,0.796
02-25,11.663,0.038,1.586,0.733
02-26,12.002,0.037,1.568,0.859
02-27,12.206,0.032,1.344,0.989
02-28,12.17,0.03,1.265,0.946
03-01,12.027,0.046,1.92,0.924
03-02,12.19,0.053,2.245,0.796
03-03,12.47,0.054,2.253,0.775
03-04,12.279,0.056,2.366,0.634
03-05,12.64,0.063,2.661,0.505
03-06,12.94,0.067,2.798,0.454
03-07,12.937,0.066,2.758,0.487
03-08,12.932,0.064,2.681,0.487
03-09,12.933,0.064,2.695,0.454
03-10,13.232,0.07,2.955,0.406
03-11,13.229,0.07,2.924,0.376
03-12,13.223,0.068,2.848,0.487
03-13,13.124,0.065,2.712,0.577
03-14,13.1,0.067,2.798,0.522
03-15,13.222,0.067,2.826,0.47
03-16,13.406,0.072,3.021,0.422
03-17,13.293,0.074,3.124,0.422
03-18,13.187,0.076,3.174,0.422
03-19,13.142,0.071,2.977,0.391
03-20,13.151,0.064,2.678,0.47
03-21,13.054,0.058,2.438,0.47
03-22,12.984,0.055,2.298,0.438
03-23,13.14,0.05,2.107,0.487
03-24,13.041,0.047,1.978,0.47
03-25,13.012,0.044,1.85,0.487
03-26,12.941,0.04,1.69,0.595
03-27,12.934,0.038,1.603,0.505
03-28,13.104,0.038,1.6,0.505
03-29,13.157,0.035,1.487,0.454
03-30,13.302,0.047,1.986,0.454
03-31,13.302,0.047,1.992,0.376
04-01,13.392,0.041,1.717,0.307
04-02,13.641,0.027,1.138,0.307
04-03,13.721,0.027,1.141,0.294
04-04,13.752,0.017,0.717,0.406
04-05,13.747,0.016,0.667,0.487
04-06,13.954,0.028,1.165,0.27
04-07,14.042,0.031,1.29,0.196
