,mean,slp,chg,pvalue
01-01,0.68,0.0,0.0,0.93
01-02,0.69,0.0,0.0,0.782
01-03,0.688,-0.001,-0.044,0.801
01-04,0.648,-0.001,-0.053,0.669
01-05,0.637,-0.001,-0.056,0.615
01-06,0.637,-0.001,-0.056,0.497
01-07,0.625,-0.003,-0.112,0.393
01-08,0.644,-0.003,-0.126,0.339
01-09,0.613,-0.003,-0.14,0.247
01-10,0.612,-0.004,-0.153,0.291
01-11,0.622,-0.004,-0.157,0.28
01-12,0.632,-0.004,-0.175,0.28
01-13,0.672,-0.004,-0.161,0.258
01-14,0.664,-0.003,-0.133,0.339
01-15,0.676,-0.002,-0.089,0.393
01-16,0.667,-0.002,-0.07,0.451
01-17,0.667,-0.002,-0.066,0.58
01-18,0.669,-0.001,-0.026,0.744
01-19,0.67,0.0,0.0,1.0
01-20,0.669,-0.0,-0.016,0.94
01-21,0.659,-0.0,-0.012,0.821
01-22,0.629,-0.0,-0.012,0.725
01-23,0.618,-0.001,-0.042,0.546
01-24,0.616,-0.002,-0.084,0.497
01-25,0.587,-0.002,-0.07,0.421
01-26,0.586,-0.002,-0.079,0.451
01-27,0.578,-0.001,-0.047,0.58
01-28,0.568,-0.001,-0.04,0.546
01-29,0.599,-0.001,-0.024,0.706
01-30,0.64,0.0,0.0,0.87
01-31,0.648,-0.001,-0.04,0.744
02-01,0.64,0.0,0.0,0.706
02-02,0.629,-0.0,-0.02,0.763
02-03,0.629,-0.001,-0.025,0.669
02-04,0.627,-0.001,-0.06,0.53
02-05,0.628,-0.001,-0.053,0.53
02-06,0.648,-0.001,-0.047,0.597
02-07,0.678,-0.001,-0.053,0.725
02-08,0.688,-0.001,-0.053,0.763
02-09,0.708,-0.001,-0.053,0.782
02-10,0.688,-0.001,-0.033,0.86
02-11,0.669,-0.001,-0.026,0.821
02-12,0.659,-0.001,-0.031,0.725
02-13,0.668,-0.001,-0.055,0.58
02-14,0.668,-0.001,-0.048,0.546
02-15,0.668,-0.001,-0.049,0.497
02-16,0.656,-0.002,-0.093,0.407
02-17,0.644,-0.003,-0.113,0.436
02-18,0.644,-0.003,-0.105,0.393
02-19,0.662,-0.004,-0.16,0.339
02-20,0.652,-0.004,-0.164,0.218
02-21,0.642,-0.004,-0.172,0.218
02-22,0.644,-0.003,-0.133,0.291
02-23,0.621,-0.005,-0.192,0.218
02-24,0.602,-0.004,-0.163,0.269
02-25,0.634,-0.003,-0.124,0.237
02-26,0.643,-0.003,-0.14,0.191
02-27,0.621,-0.004,-0.177,0.175
02-28,0.63,-0.005,-0.21,0.152
03-01,0.639,-0.005,-0.224,0.108
03-02,0.65,-0.005,-0.218,0.183
03-03,0.654,-0.003,-0.13,0.393
03-04,0.651,-0.005,-0.191,0.339
03-05,0.641,-0.005,-0.197,0.291
03-06,0.642,-0.004,-0.185,0.269
03-07,0.67,-0.005,-0.21,0.291
03-08,0.67,-0.005,-0.229,0.237
03-09,0.668,-0.006,-0.257,0.152
03-10,0.667,-0.007,-0.28,0.145
03-11,0.675,-0.007,-0.314,0.119
03-12,0.678,-0.006,-0.259,0.167
03-13,0.679,-0.006,-0.24,0.145
03-14,0.714,-0.003,-0.129,0.315
03-15,0.718,-0.001,-0.037,0.597
03-16,0.706,-0.002,-0.077,0.458
03-17,0.696,-0.002,-0.095,0.474
03-18,0.719,-0.001,-0.03,0.451
03-19,0.728,-0.001,-0.027,0.489
03-20,0.74,0.0,0.0,0.466
03-21,0.758,-0.001,-0.035,0.58
03-22,0.768,-0.001,-0.047,0.546
03-23,0.799,-0.001,-0.028,0.651
03-24,0.824,-0.003,-0.115,0.744
03-25,0.85,0.0,0.0,0.763
03-26,0.836,-0.002,-0.08,0.563
03-27,0.846,-0.002,-0.084,0.563
03-28,0.847,-0.002,-0.07,0.651
03-29,0.894,-0.003,-0.129,0.651
03-30,0.976,-0.002,-0.084,0.744
03-31,1.119,-0.0,-0.016,0.821
04-01,1.2,0.0,0.0,0.801
04-02,1.207,-0.002,-0.07,0.651
04-03,1.245,-0.002,-0.1,0.615
04-04,1.276,-0.002,-0.077,0.597
04-05,1.31,-0.0,-0.015,0.88
04-06,1.399,-0.0,-0.016,0.88
04-07,1.436,0.003,0.135,0.88
04-08,1.568,0.004,0.157,0.86
04-09,1.658,0.009,0.367,0.706
04-10,1.672,0.011,0.445,0.744
04-11,1.88,0.01,0.42,0.744
04-12,1.899,0.01,0.404,0.782
04-13,1.922,0.006,0.252,1.0
04-14,2.247,-0.001,-0.056,0.669
04-15,2.304,-0.013,-0.54,0.247
04-16,2.308,-0.026,-1.103,0.087
04-17,2.36,-0.03,-1.26,0.044
04-18,2.464,-0.028,-1.163,0.07
04-19,2.683,-0.033,-1.4,0.125
04-20,3.021,-0.05,-2.088,0.039
04-21,3.043,-0.053,-2.24,0.033
04-22,3.505,-0.033,-1.368,0.097
04-23,4.06,-0.04,-1.68,0.119
04-24,4.228,-0.041,-1.722,0.159
04-25,4.443,-0.033,-1.4,0.258
04-26,4.264,-0.018,-0.763,0.497
04-27,5.077,-0.012,-0.482,0.597
04-28,5.351,-0.019,-0.81,0.497
04-29,5.718,-0.031,-1.298,0.393
04-30,5.769,-0.046,-1.92,0.291
05-01,5.667,-0.061,-2.576,0.167
05-02,6.247,-0.057,-2.38,0.227
05-03,6.764,-0.058,-2.445,0.379
05-04,6.489,-0.056,-2.334,0.782
05-05,6.39,-0.01,-0.42,0.98
05-06,6.47,-0.03,-1.26,0.669
05-07,6.49,-0.035,-1.461,0.669
05-08,7.35,-0.025,-1.05,0.669
05-09,8.032,-0.019,-0.8,0.86
05-10,8.758,0.024,1.014,1.0
05-11,9.334,0.072,3.037,0.563
05-12,9.574,0.107,4.494,0.327
05-13,9.383,0.107,4.48,0.28
05-14,11.1,0.1,4.2,0.421
05-15,11.85,0.125,5.25,0.138
05-16,13.176,0.138,5.796,0.097
05-17,14.679,0.189,7.95,0.108
05-18,14.522,0.161,6.771,0.078
05-19,13.79,0.195,8.179,0.087
05-20,13.345,0.172,7.242,0.056
05-21,14.248,0.174,7.304,0.087
05-22,14.51,0.205,8.621,0.037
05-23,15.836,0.268,11.247,0.018
05-24,16.477,0.238,10.01,0.056
05-25,17.001,0.151,6.324,0.209
05-26,18.614,0.057,2.4,0.421
05-27,18.374,0.087,3.652,0.247
05-28,17.466,0.133,5.58,0.102
05-29,18.158,0.129,5.425,0.546
05-30,18.252,0.076,3.2,0.92
05-31,18.24,0.02,0.84,0.96
06-01,19.218,0.009,0.382,0.9
06-02,19.35,0.075,3.15,0.513
06-03,20.082,0.041,1.718,0.633
06-04,17.716,0.008,0.323,0.821
06-05,17.76,-0.02,-0.84,0.96
06-06,18.5,0.05,2.1,0.96
06-07,16.504,0.102,4.284,0.744
06-08,16.589,0.044,1.866,0.94
06-09,15.154,0.027,1.145,0.92
06-10,14.6,0.0,0.0,0.597
06-11,14.843,-0.029,-1.207,0.633
06-12,14.02,0.01,0.42,0.92
06-13,13.026,0.012,0.525,0.92
06-14,13.902,0.001,0.053,0.88
06-15,12.874,-0.013,-0.548,0.597
06-16,11.1,0.0,0.0,0.687
06-17,11.0,0.0,0.0,0.92
06-18,12.086,-0.007,-0.311,0.763
06-19,11.633,0.017,0.7,0.94
06-20,10.61,0.055,2.31,0.841
06-21,10.911,0.056,2.334,0.615
06-22,10.758,0.029,1.213,1.0
06-23,10.198,-0.0,-0.021,1.0
06-24,10.086,-0.007,-0.289,0.763
06-25,9.904,0.037,1.563,0.841
06-26,9.678,0.029,1.225,0.92
06-27,9.313,0.002,0.07,0.801
06-28,8.69,0.005,0.221,0.92
06-29,8.45,0.0,0.0,0.763
06-30,7.906,-0.032,-1.348,0.365
07-01,7.82,-0.01,-0.42,0.633
07-02,7.92,-0.015,-0.64,0.497
07-03,7.853,-0.033,-1.4,0.352
07-04,7.97,-0.04,-1.68,0.315
07-05,7.206,-0.042,-1.764,0.227
07-06,6.702,-0.039,-1.631,0.315
07-07,6.344,-0.033,-1.386,0.53
07-08,5.934,-0.023,-0.955,0.421
07-09,5.624,-0.018,-0.765,0.339
07-10,4.8,-0.02,-0.84,0.393
07-11,4.559,-0.036,-1.5,0.209
07-12,4.262,-0.034,-1.417,0.315
07-13,3.982,-0.029,-1.213,0.218
07-14,3.898,-0.051,-2.153,0.108
07-15,3.95,-0.07,-2.925,0.044
07-16,3.916,-0.087,-3.658,0.016
07-17,3.609,-0.076,-3.179,0.024
07-18,3.634,-0.053,-2.215,0.078
07-19,3.57,-0.04,-1.693,0.145
07-20,3.498,-0.026,-1.075,0.28
07-21,3.18,-0.025,-1.059,0.237
07-22,2.923,-0.023,-0.98,0.183
07-23,3.031,-0.014,-0.6,0.327
07-24,2.864,-0.008,-0.315,0.546
07-25,2.695,-0.008,-0.32,0.546
07-26,2.687,-0.007,-0.28,0.546
07-27,2.532,0.001,0.033,0.821
07-28,2.44,-0.005,-0.195,0.651
07-29,2.293,-0.009,-0.36,0.563
07-30,2.214,-0.003,-0.126,0.513
07-31,2.014,-0.008,-0.336,0.407
08-01,2.146,-0.017,-0.714,0.2
08-02,2.01,-0.015,-0.62,0.125
08-03,1.849,-0.016,-0.66,0.108
08-04,1.723,-0.019,-0.784,0.083
08-05,1.66,-0.02,-0.84,0.056
08-06,1.59,-0.015,-0.63,0.102
08-07,1.57,-0.015,-0.63,0.074
08-08,1.68,-0.02,-0.84,0.035
08-09,1.592,-0.019,-0.807,0.039
08-10,1.64,-0.015,-0.63,0.078
08-11,1.405,-0.013,-0.526,0.125
08-12,1.368,-0.011,-0.467,0.113
08-13,1.26,-0.01,-0.42,0.175
08-14,1.282,-0.009,-0.38,0.125
08-15,1.205,-0.007,-0.31,0.218
08-16,1.232,-0.009,-0.371,0.108
08-17,1.312,-0.014,-0.581,0.044
08-18,1.21,-0.015,-0.637,0.016
08-19,1.112,-0.014,-0.581,0.022
08-20,1.096,-0.017,-0.725,0.015
08-21,1.074,-0.018,-0.756,0.013
08-22,1.05,-0.015,-0.623,0.042
08-23,1.04,-0.015,-0.63,0.031
08-24,1.186,-0.012,-0.517,0.021
08-25,1.093,-0.013,-0.566,0.035
08-26,1.136,-0.012,-0.513,0.059
08-27,1.226,-0.012,-0.513,0.035
08-28,1.147,-0.011,-0.478,0.021
08-29,1.143,-0.013,-0.56,0.033
08-30,1.21,-0.01,-0.42,0.125
08-31,1.206,-0.012,-0.504,0.083
09-01,1.152,-0.019,-0.783,0.042
09-02,1.126,-0.022,-0.917,0.029
09-03,1.066,-0.022,-0.939,0.044
09-04,1.083,-0.023,-0.98,0.029
09-05,1.125,-0.027,-1.156,0.009
09-06,1.036,-0.032,-1.339,0.016
09-07,1.198,-0.026,-1.092,0.017
09-08,1.243,-0.024,-0.993,0.035
09-09,1.351,-0.019,-0.814,0.092
09-10,1.25,-0.015,-0.649,0.145
09-11,1.265,-0.017,-0.725,0.066
09-12,1.17,-0.015,-0.63,0.087
09-13,1.106,-0.012,-0.497,0.2
09-14,1.106,-0.012,-0.513,0.131
09-15,1.068,-0.011,-0.457,0.167
09-16,1.162,-0.009,-0.382,0.269
09-17,1.118,-0.006,-0.252,0.303
09-18,1.073,-0.003,-0.14,0.393
09-19,1.17,-0.005,-0.21,0.352
09-20,1.289,-0.0,-0.017,0.687
09-21,1.313,0.001,0.06,0.86
09-22,1.157,0.003,0.14,0.94
09-23,1.18,0.0,0.0,0.725
09-24,1.329,-0.0,-0.018,0.669
09-25,1.3,0.005,0.191,1.0
09-26,1.266,0.003,0.12,0.94
09-27,1.301,-0.004,-0.175,0.651
09-28,1.237,-0.011,-0.48,0.597
09-29,1.35,-0.005,-0.197,0.513
09-30,1.382,-0.004,-0.168,0.615
10-01,1.388,-0.006,-0.267,0.763
10-02,1.386,-0.007,-0.305,0.763
10-03,1.271,-0.005,-0.191,0.94
10-04,1.486,-0.002,-0.088,0.725
10-05,1.454,-0.003,-0.126,0.615
10-06,1.277,-0.006,-0.259,0.546
10-07,1.314,-0.003,-0.129,0.615
10-08,1.276,-0.002,-0.097,0.651
10-09,1.334,-0.003,-0.12,0.633
10-10,1.39,-0.005,-0.199,0.563
10-11,1.443,0.002,0.066,0.94
10-12,1.39,0.0,0.0,0.744
10-13,1.438,-0.001,-0.051,0.633
10-14,1.338,-0.001,-0.049,0.669
10-15,1.27,-0.005,-0.21,0.407
10-16,1.256,-0.002,-0.084,0.546
10-17,1.488,0.004,0.168,0.88
10-18,1.444,0.007,0.294,0.744
