,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,6.455883200147367e-06,0.5185340600188206,1.0,0.0,41.0,0.001,0.002,0.531,0.532
AB-05AA023,-0.0013529142613823272,3.156654137661586,0.7481053914270006,-0.0,30.0,-0.057,-0.126,0.479,0.422
AB-05AD003,-0.0007503855426681374,1.902718866216345,0.7166749729859458,-0.0,39.0,-0.032,-0.08,0.418,0.386
AB-05AD005,-0.0016291355366769601,3.7439581968769495,0.36682169288264443,-0.0,37.0,-0.069,-0.143,0.52,0.451
AB-05BA002,-0.0015946765697737674,3.5894361617100414,0.568058623631595,-0.0,30.0,-0.067,-0.158,0.434,0.367
AB-05BB001,0.0004138767937838187,-0.3964786960768322,0.6664041829849279,0.0,40.0,0.017,0.037,0.423,0.44
AB-05BL022,-0.001589162364044194,3.5266675642280374,0.4679538135260932,-0.0,39.0,-0.067,-0.19,0.382,0.315
AB-05CA009,-0.0009975662328362371,2.507035422621006,0.5452829029299784,-0.0,39.0,-0.042,-0.081,0.533,0.491
AB-05DA007,0.0011660875931767422,-1.9898753348861273,0.28709103347587495,0.0,39.0,0.049,0.144,0.318,0.367
AB-05DA009,0.0005132132949820804,-0.7506325360335535,0.5369017953048782,0.0,40.0,0.022,0.078,0.265,0.287
AB-05DA010,0.00031990565136998854,-0.34907852724127963,0.632869142286627,0.0,40.0,0.013,0.042,0.284,0.297
AB-06AD006,0.0018815727995870552,-3.199592644119236,0.34024045120657065,0.0,42.0,0.079,0.138,0.524,0.603
AB-07AA001,0.0001504441101812734,0.018855556213351055,0.9229050934914809,0.0,39.0,0.006,0.017,0.317,0.323
AB-07AA002,0.0008212970985419341,-1.3078838502772312,0.317483551310608,0.0,41.0,0.035,0.097,0.317,0.352
AB-07AG003,-0.00024459442776955664,0.8798122650756952,0.9320955597597091,-0.0,35.0,-0.011,-0.027,0.396,0.385
AB-07BB002,-0.001550357802234888,3.5374256271355065,0.43881262153485934,-0.0,39.0,-0.065,-0.138,0.469,0.404
AB-07BJ001,-0.0005425032966663803,1.398550740102122,0.8088286305084,-0.0,39.0,-0.023,-0.073,0.325,0.302
AB-07CD001,0.0011213019773352983,-1.3905449649933814,0.4352190017892559,0.0,42.0,0.047,0.055,0.829,0.876
AB-07GG001,-0.00033769969298557204,0.9506421184226326,0.8405809140670599,-0.0,38.0,-0.014,-0.048,0.282,0.268
AK-15024800,0.0018062154231966057,-3.0243946911088955,0.08684001256551266,1.0,42.0,0.076,0.13,0.55,0.626
AK-15052500,-0.0009274580797061607,2.213106621643519,0.3107545604252415,-0.0,40.0,-0.039,-0.112,0.378,0.339
AK-15072000,0.001693914299170353,-2.6300175741568412,0.08610185002533899,1.0,43.0,0.071,0.092,0.722,0.793
