,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.013123908980679808,-25.173786859793356,0.10042517436963738,0.0,40.0,0.512,0.392,0.798,1.31
AB-05AA023,0.04581199851735551,-88.30303822169863,0.18675613776082578,0.0,30.0,1.328,0.258,2.359,3.687
AB-05AD003,0.018916613023243822,-34.56478199254188,0.5917967492239535,0.0,37.0,0.681,0.16,2.871,3.552
AB-05AD005,0.03522615812486024,-68.23994796053108,0.022090730904430256,2.0,37.0,1.268,0.556,1.473,2.741
AB-05BA002,0.010663009648303764,-19.897444888852974,0.16404343214420547,0.0,30.0,0.309,0.21,1.269,1.578
AB-05BB001,-0.0398640589569161,86.08093174603175,0.1274572747761462,-0.0,39.0,-1.555,-0.23,7.19,5.635
AB-05BL022,0.011975692264085111,-23.335408208953726,0.081948399187461,1.0,37.0,0.432,0.366,0.364,0.796
AB-05DA007,0.003576316988119,-5.930463492447496,0.26626505196565464,0.0,37.0,0.129,0.105,1.147,1.276
AB-05DA009,-0.013292399397034816,36.48933001362216,0.6690554101034223,-0.0,38.0,-0.492,-0.047,10.184,9.692
AB-05DA010,0.0002729001322751331,-0.3773699055219083,0.706056827224919,0.0,38.0,0.01,0.058,0.163,0.173
AB-07AA001,-0.01215525313976602,27.17459983259513,0.3530961293655652,-0.0,37.0,-0.437,-0.147,3.119,2.682
AB-07AA002,-0.049519557823129494,115.39270313681077,0.30956401229803676,-0.0,39.0,-1.931,-0.114,17.393,15.462
AB-07CD001,0.06782553160255225,-126.2834238296121,0.3453056974481019,0.0,40.0,2.645,0.246,7.943,10.588
AB-07GG001,-0.04576765977225371,94.2213582992143,0.2582511905140965,-0.0,36.0,-1.602,-0.431,3.647,2.045
AK-15072000,-0.5955050861351815,1312.7751550854318,0.16560248483061546,-0.0,40.0,-23.225,-0.191,134.271,111.046
AK-15085100,0.07602782916373033,-116.81454818195371,0.6284746536839203,0.0,39.0,2.889,0.079,33.645,36.534
AK-15129500,1.197607696472431,-2297.1476061018516,0.10071962676451429,0.0,30.0,34.731,0.34,84.894,119.625
AK-15239050,0.006709426214078535,4.92367346229452,0.9806980673807666,0.0,39.0,0.255,0.013,18.208,18.463
AK-15266300,-1.5258585775356948,3416.329719142622,0.4629394880460813,-0.0,40.0,-59.509,-0.137,396.656,337.147
AK-15290000,-0.9066743827160488,1874.114417503111,0.10936808677080379,-0.0,34.0,-35.36,-0.48,79.806,44.446
AK-15292700,-11.686351999863515,24301.58076424424,0.02041912985816552,-2.0,40.0,-455.768,-0.453,1174.29,718.522
AK-15484000,2.3573727432475486,-4022.515579127784,0.5680669608513922,0.0,40.0,91.938,0.131,642.725,734.663
AK-15493000,0.0662066769209616,194.22114819314157,0.9907040297231748,0.0,40.0,2.582,0.007,325.244,327.826
AK-15511000,-0.3094658507342267,687.0010933155653,0.5066205695044608,-0.0,40.0,-12.069,-0.157,74.568,62.499
AK-15896000,21.49982138389646,-41579.52613395637,0.03702074766590524,2.0,40.0,838.493,0.487,968.62,1807.113
AK-15908000,10.143229166666657,-19576.81963045633,0.10504200372059169,0.0,36.0,355.013,0.423,537.204,892.217
AL-02342933,4.091537374447094,-8004.213515948556,0.011952275439924609,2.0,32.0,126.838,0.662,92.939,219.777
AL-02361000,1.345072690493888,-2334.0207283012414,0.5216481488445233,0.0,40.0,52.458,0.137,327.878,380.336
AL-02363000,0.22403059376837575,-245.5093082296213,0.8383870987564421,0.0,31.0,6.72,0.03,199.864,206.584
AL-02369800,-0.07122307541968409,213.6640921366028,0.7887194899032053,-0.0,40.0,-2.778,-0.033,72.714,69.936
AL-02371500,-0.37380779635413586,932.4205436748341,0.8796101413969479,-0.0,40.0,-14.579,-0.072,192.655,178.076
AL-02372250,-0.1388758216411024,450.41165860142314,0.9721171358417333,-0.0,40.0,-5.416,-0.027,175.576,170.16
AL-02374500,-0.9592734337421827,2021.2338489108129,0.16560248483061546,-0.0,40.0,-37.412,-0.329,122.832,85.42
AL-02408540,-0.02194576483792203,333.4678174916233,0.959893189819583,-0.0,38.0,-0.812,-0.002,289.993,289.181
AL-02415000,-1.4473817340067339,3150.0749889575577,0.5703230029200781,-0.0,32.0,-44.869,-0.168,275.575,230.706
AL-02422500,-0.754085983212469,1716.0277281037415,0.5839675342063331,-0.0,40.0,-29.41,-0.132,223.692,194.282
AL-02450250,-1.0315459695501854,2283.322627586522,0.5680669608513922,-0.0,40.0,-40.23,-0.165,241.893,201.663
AL-02464000,-0.9261684925157188,2295.959216756476,0.7179633437775998,-0.0,40.0,-36.121,-0.08,463.072,426.951
AL-02464146,-0.058201702334707964,125.85357784132309,0.5052450905766701,-0.0,33.0,-2.037,-0.197,10.498,8.461
AL-02464360,-0.4224199331957965,916.0881946300776,0.5183675363290698,-0.0,31.0,-12.673,-0.18,76.74,64.067
AL-02465493,-0.0829303011307381,182.54284628141957,0.5523765052635039,-0.0,40.0,-3.235,-0.156,18.424,15.189
AL-02469800,-0.02892046735099536,255.3304129074898,0.9907040297231748,-0.0,40.0,-1.128,-0.006,198.097,196.969
AL-03574500,-1.920005093895305,4354.293275387862,0.35734719361075706,-0.0,40.0,-74.88,-0.131,554.603,479.723
AR-07056000,2.9998260073260097,-4542.424849409855,0.7901381702817245,0.0,39.0,116.993,0.072,1394.231,1511.224
AR-07060710,0.30089730844490525,-520.8725031802295,0.632869142286627,0.0,40.0,11.735,0.108,74.603,86.338
AR-07195800,0.12204605025822117,-230.24955227438832,0.49182374314403665,0.0,40.0,4.759,0.279,11.28,16.039
AR-07196900,0.07444475951040977,-67.22432410377614,0.9349988039705048,0.0,40.0,2.903,0.029,80.102,83.005
AR-07261000,0.07065101604744806,171.40118753694446,0.9907040297231748,0.0,40.0,2.755,0.008,311.22,313.975
AR-07340300,-0.09065470975087661,502.0165624371269,0.9721171358417333,-0.0,40.0,-3.536,-0.011,322.611,319.075
AR-07359610,-1.268589466089467,2901.784071067823,0.6946868300138667,-0.0,30.0,-36.789,-0.091,378.56,341.771
AR-07362100,-2.626132189947595,5474.20709634586,0.19591947802979215,-0.0,40.0,-102.419,-0.308,277.091,174.672
AZ-09447800,-0.43963029100529094,889.0888512413511,0.00733650939282926,-3.0,37.0,-15.827,-0.38,17.742,1.915
AZ-09480000,-0.24220983560090703,489.63090593348454,0.053434252825904194,-1.0,35.0,-8.235,-0.454,10.298,2.063
AZ-09484000,-0.6281739130434786,1281.714305918783,0.12494881685497083,-0.0,30.0,-18.217,-0.584,32.276,14.059
AZ-09492400,-0.1455027620844213,297.37716982086135,0.007115517607196864,-3.0,40.0,-5.674,-0.711,9.427,3.753
AZ-09494000,-1.4002804293025024,2841.23367574757,0.004986581259740941,-3.0,40.0,-54.611,-0.821,70.079,15.468
AZ-09497800,-0.7578791407867488,1546.651287022658,0.0664319208094235,-1.0,38.0,-29.557,-0.547,46.808,17.251
AZ-09497980,-0.2826920687134491,587.2260944809918,0.4829170444568125,-0.0,39.0,-10.743,-0.17,27.496,16.753
AZ-09505200,-0.26169753086419734,558.6698897707228,0.7668567682388832,-0.0,34.0,-10.206,-0.182,40.77,30.564
AZ-09505350,-0.6223208552360338,1325.0496299828642,0.5523765052635039,-0.0,40.0,-24.271,-0.237,93.477,69.206
AZ-09505800,-1.1576344908746223,2373.675519430922,0.25841287570987026,-0.0,40.0,-45.148,-0.428,82.717,37.569
AZ-09508300,-0.41185400883838386,867.8392148381133,0.29976285312958106,-0.0,40.0,-16.062,-0.243,52.78,36.718
AZ-09510200,-0.40213754609587893,854.4139793069575,0.49182374314403665,-0.0,40.0,-15.684,-0.146,58.584,42.9
AZ-09512280,0.15493197586726998,-294.1376762227968,0.546208417913761,0.0,38.0,5.732,0.125,12.783,18.515
AZ-09513780,-0.7179395813881106,1479.9025612745095,0.27856604965694465,-0.0,40.0,-28.0,-0.336,59.1,31.1
AZ-09535100,-0.013986860769949013,51.39634429092152,0.9687017187842499,-0.0,37.0,-0.503,-0.015,23.716,23.213
BC-07EC002,0.031803069450128285,-50.1103366788367,0.5296140782563044,0.0,38.0,1.177,0.086,12.828,14.005
BC-07EE009,0.022623265753669887,-43.67821999194414,0.033153883119150906,2.0,35.0,0.815,0.514,1.093,1.908
BC-07FB001,0.058334298637870825,-70.85438738939783,0.7821011605739105,0.0,38.0,2.159,0.039,44.589,46.748
BC-07FC003,0.02080535513868857,-37.15320017636703,0.8125085458048833,0.0,34.0,0.707,0.112,4.021,4.728
BC-08CD001,-0.10195510029943294,213.1354628924395,0.042125865775026305,-2.0,39.0,-3.976,-0.402,11.366,7.39
BC-08CG001,0.18428547141601284,-271.6942973550322,0.5293245899568817,0.0,39.0,7.002,0.069,93.007,100.009
BC-08DA005,0.008417687074829974,-12.630759700816636,0.48141616651791197,0.0,38.0,0.311,0.073,4.028,4.339
BC-08ED001,0.019763468013468,-34.7706683643154,0.21724725095772923,0.0,39.0,0.771,0.158,4.341,5.112
BC-08FB006,0.0053916497262946304,-5.693497189610513,0.8078142165841911,0.0,32.0,0.188,0.036,4.977,5.165
BC-08GA010,0.02727681015565623,-39.60082525111773,0.5523765052635039,0.0,40.0,1.064,0.071,14.38,15.444
BC-08GA061,-0.0007347507711143097,1.631261897379884,0.4403193881279295,-0.0,37.0,-0.028,-0.166,0.177,0.149
BC-08HA001,-0.04076531057223468,97.64363003487203,0.5839675342063331,-0.0,40.0,-1.59,-0.098,16.969,15.379
BC-08HA003,-0.05399231233618989,117.64496147627882,0.3453965562420982,-0.0,39.0,-2.106,-0.221,10.794,8.688
BC-08HB002,-0.08063021020481495,172.2376275010124,0.30956401229803676,-0.0,39.0,-3.064,-0.269,12.59,9.526
BC-08HB008,-0.00873092580955483,25.56118191241005,0.8014754175793353,-0.0,38.0,-0.332,-0.042,8.283,7.951
BC-08HB025,0.005611858379715542,-7.268402202295097,0.8383870987564421,0.0,31.0,0.168,0.041,3.888,4.056
BC-08HF004,0.10000316278707756,-184.26260576833357,0.22385697199826105,0.0,37.0,3.8,0.249,13.644,17.444
BC-08JB002,0.008485127384287052,-15.957522899311249,0.24742959333188796,0.0,38.0,0.322,0.261,0.835,1.157
BC-08JE001,0.0212520260197874,-38.68552709136269,0.3200645361580008,0.0,36.0,0.744,0.19,3.372,4.116
BC-08KA009,-0.00905227947002225,20.340427345700807,0.4537672973691913,-0.0,36.0,-0.326,-0.138,2.426,2.1
BC-08LA001,0.055639281353567195,-89.5421650968082,0.4981364283916774,0.0,39.0,2.114,0.093,20.568,22.682
BC-08LD001,-0.02167384354026511,46.52937401385927,0.11352529377736809,-0.0,37.0,-0.824,-0.233,3.637,2.813
BC-08LG016,0.00141810011650859,-2.5408149802867017,0.45597179082236305,0.0,37.0,0.051,0.182,0.266,0.317
BC-08MA002,0.003826389972434605,-5.190697612783119,0.7166749729859458,0.0,39.0,0.149,0.059,2.382,2.531
BC-08MB006,0.006065946505988759,-10.622984255598634,0.4881961566987405,0.0,37.0,0.218,0.121,1.382,1.6
BC-08MG005,0.012895376165784646,-0.9110939808497172,0.8240484528174716,0.0,37.0,0.49,0.02,24.609,25.099
BC-08MH006,-0.00024545739348364696,2.696139411027445,0.9799402562507284,-0.0,38.0,-0.009,-0.004,2.21,2.201
BC-08MH016,0.020007635660279872,-37.26761535659849,0.07339972979721177,1.0,39.0,0.761,0.266,2.327,3.088
BC-08NB005,-0.051174439025469184,119.5975541213379,0.3220089692456942,-0.0,40.0,-1.995,-0.114,18.323,16.328
BC-08NC004,0.01148649810653782,-19.552903962146086,0.2329005911851838,0.0,35.0,0.425,0.123,3.179,3.604
BC-08ND013,-0.0018174734724522848,13.80607498497265,0.961407429045934,-0.0,39.0,-0.069,-0.006,10.209,10.14
BC-08NE006,-0.023623143295603215,50.502388060790516,0.06144494404678191,-1.0,37.0,-0.85,-0.256,3.752,2.902
BC-08NE077,0.007239125517624704,-13.370062859079344,0.15266138035243015,0.0,36.0,0.254,0.228,0.956,1.21
BC-08NF001,-0.0007856888481888961,2.7866336996337955,0.9037158067879054,-0.0,39.0,-0.03,-0.024,1.232,1.202
BC-08NH005,-0.005912718938149957,14.8741349251961,0.7348263750767032,-0.0,39.0,-0.225,-0.07,3.173,2.948
BC-08NH016,0.0010749389499389514,-1.9825293803418833,0.26858474114882247,0.0,38.0,0.04,0.223,0.146,0.186
BC-08NH084,0.000751296322724883,-1.0947036440741575,0.7901381702817245,0.0,39.0,0.029,0.06,0.392,0.421
BC-08NH130,0.01320515545961983,-20.89603414170172,0.5974854542954886,0.0,38.0,0.489,0.088,5.237,5.726
BC-08NJ130,0.00033296055796055795,-0.6373064768564769,0.03746484761409774,2.0,39.0,0.012,0.371,0.022,0.034
BC-08NL007,-0.005137087573124508,16.291604019584064,0.8240484528174716,-0.0,37.0,-0.185,-0.028,6.125,5.94
BC-08NL070,0.003951400194455733,-5.565225180290505,0.820250411786219,0.0,35.0,0.142,0.059,2.255,2.397
BC-08NM174,0.001826360043067559,-3.471023260813109,0.3134246287449334,0.0,34.0,0.064,0.294,0.143,0.207
BC-08NN015,-0.002638079249476042,6.522916136203656,0.6284436367082953,-0.0,37.0,-0.095,-0.07,1.302,1.207
BC-08OA002,-0.07877310203814585,172.34668335447583,0.1076814338591705,-0.0,37.0,-2.994,-0.199,16.455,13.461
BC-09AA006,0.008621560063867734,-14.879430347656989,0.4264505315507925,0.0,35.0,0.327,0.134,2.183,2.51
BC-09AE003,-0.018552299648257088,43.59729557217258,0.5738490427115428,-0.0,37.0,-0.705,-0.104,6.882,6.177
BC-10BE004,-0.11499329103436233,237.56657800780542,0.005255150205324188,-3.0,38.0,-4.255,-0.488,9.995,5.74
BC-10BE007,-0.030131353775062618,62.6622525348828,0.033250159743253516,-2.0,39.0,-1.145,-0.413,3.032,1.887
BC-10CB001,-0.0574266411359758,121.81475053252052,0.36145300334070685,-0.0,36.0,-2.01,-0.232,8.167,6.157
BC-10CD001,-1.3508083011055887,2769.8050409803936,0.019849908135755934,-2.0,36.0,-47.278,-0.543,96.555,49.277
CA-09423350,-0.023292737268518514,46.8920796585648,0.0010278185754251101,-3.0,37.0,-0.909,-1.328,0.796,-0.113
CA-10258000,-0.019229894179894163,39.75444841269838,0.33934271674572325,-0.0,38.0,-0.749,-0.202,1.698,0.949
