,slp,intp,pvalue,pvalue_d,n,chg,chg_r,init,last
AB-05AA008,0.34523809523809523,-626.1309523809524,0.3994477227782336,0.0,41.0,14.5,0.085,57.095,71.595
AB-05AA023,-0.21052631578947367,496.1842105263157,0.7480278956022164,-0.0,30.0,-8.842,-0.048,79.553,70.711
AB-05AD003,-0.16666666666666666,407.0,0.7900781609727408,-0.0,39.0,-7.0,-0.04,77.167,70.167
AB-05AD005,-1.4,2844.7999999999997,0.051205433358328944,-1.0,37.0,-58.8,-0.42,74.2,15.4
AB-05BA002,1.0666666666666667,-2042.8000000000002,0.17498778471945853,0.0,30.0,44.8,0.361,68.133,112.933
AB-05BB001,0.2111111111111111,-361.40555555555557,0.7005422653932316,0.0,40.0,8.867,0.085,56.383,65.25
AB-05BL022,0.43243243243243246,-804.0000000000001,0.52128301894111,0.0,39.0,18.162,0.138,51.784,69.946
AB-05CA009,-0.3870967741935484,833.4193548387096,0.5292040209451154,-0.0,39.0,-16.258,-0.154,67.355,51.097
AB-05DA007,0.45454545454545453,-855.1818181818181,0.19091859946727952,0.0,39.0,19.091,0.342,44.364,63.455
AB-05DA009,-0.3405797101449275,738.6485507246376,0.4486750036359257,-0.0,40.0,-14.304,-0.184,64.641,50.337
AB-05DA010,-0.1380952380952381,351.98333333333335,0.8887857035584432,-0.0,40.0,-5.8,-0.055,78.693,72.893
AB-06AD006,0.0,73.0,0.8704993661452347,0.0,42.0,0.0,0.0,73.0,73.0
AB-07AA001,0.5238095238095238,-986.5714285714287,0.1271972829639647,0.0,39.0,22.0,0.27,50.048,72.048
AB-07AA002,0.0,64.0,0.9820669910478286,0.0,41.0,0.0,0.0,64.0,64.0
AB-07AG003,-0.375,809.5,0.5891849107324547,-0.0,35.0,-15.75,-0.112,67.375,51.625
AB-07BB002,0.30434782608695654,-546.0869565217391,0.5291437019545462,0.0,39.0,12.783,0.092,56.217,69.0
AB-07BJ001,0.0,64.0,0.9033491749629377,0.0,39.0,0.0,0.0,64.0,64.0
AB-07CD001,-0.25,567.875,0.6410073761864847,-0.0,42.0,-10.5,-0.077,73.125,62.625
AB-07GG001,0.4444444444444444,-816.2777777777777,0.6872127103887649,0.0,38.0,18.666,0.122,63.278,81.944
AK-15024800,0.5294117647058824,-989.0588235294118,0.2003985041344798,0.0,42.0,22.235,0.21,58.647,80.882
AK-15052500,1.1180555555555556,-2163.934027777778,0.014816598784953117,2.0,40.0,46.958,0.49,48.698,95.656
AK-15072000,-1.6666666666666667,3412.3333333333335,0.08791170742555665,-1.0,43.0,-70.0,-0.496,114.0,44.0
AK-15085100,0.0,225.0,0.9036128204683962,0.0,39.0,0.0,0.0,225.0,225.0
AK-15129500,1.1538461538461537,-2229.3076923076924,0.42405321485956593,0.0,31.0,48.461,0.332,54.154,102.615
AK-15239050,-0.125,346.9375,0.7707092022771587,-0.0,40.0,-5.25,-0.057,99.562,94.312
AK-15258000,0.0,91.0,0.8916653652208482,0.0,43.0,0.0,0.0,91.0,91.0
AK-15266300,0.8,-1510.6000000000001,0.01557694708590951,2.0,42.0,33.6,0.327,72.6,106.2
AK-15290000,0.0,85.0,0.913614849894415,0.0,42.0,0.0,0.0,85.0,85.0
AK-15292000,0.6666666666666666,-1268.0,0.11384405956689791,0.0,36.0,28.0,0.398,51.333,79.333
AK-15292700,0.11764705882352941,-158.23529411764704,0.6802341535429584,0.0,42.0,4.941,0.054,74.588,79.529
AK-15302000,-0.08333333333333333,263.16666666666663,0.8381409768303436,-0.0,31.0,-3.5,-0.034,98.25,94.75
AK-15304000,-0.35714285714285715,790.5714285714287,0.3963096459385076,-0.0,39.0,-15.0,-0.146,83.786,68.786
AK-15356000,0.07692307692307693,-70.8076923076923,0.679830683395211,0.0,42.0,3.231,0.041,81.423,84.654
AK-15484000,0.38461538461538464,-696.2307692307693,0.08212871396495358,1.0,43.0,16.154,0.197,64.923,81.077
AK-15493000,0.0,69.5,0.8609959072546944,0.0,40.0,0.0,0.0,69.5,69.5
AK-15511000,0.0,67.5,0.9256659575801804,0.0,40.0,0.0,0.0,67.5,67.5
AK-15514000,0.2631578947368421,-455.1842105263158,0.2546393569575436,0.0,42.0,11.053,0.142,65.605,76.658
AK-15515500,0.35135135135135137,-634.5270270270271,0.46745169393369523,0.0,42.0,14.757,0.157,60.797,75.554
AK-15565447,0.19047619047619047,-288.7857142857142,0.5128605832336268,0.0,36.0,8.0,0.086,88.167,96.167
AK-15744500,-0.3028571428571428,694.0485714285713,0.33813190100925183,-0.0,32.0,-12.72,-0.122,94.694,81.974
AK-15896000,0.0,0.0,0.0012630142507035202,0.0,42.0,0.0,0.0,0.0,0.0
