Year,01-01,01-02,01-03,01-04,01-05,01-06,01-07,01-08,01-09,01-10,01-11,01-12,01-13,01-14,01-15,01-16,01-17,01-18,01-19,01-20,01-21,01-22,01-23,01-24,01-25,01-26,01-27,01-28,01-29,01-30,01-31,02-01,02-02,02-03,02-04,02-05,02-06,02-07,02-08,02-09,02-10,02-11,02-12,02-13,02-14,02-15,02-16,02-17,02-18,02-19,02-20,02-21,02-22,02-23,02-24,02-25,02-26,02-27,02-28,03-01,03-02,03-03,03-04,03-05,03-06,03-07,03-08,03-09,03-10,03-11,03-12,03-13,03-14,03-15,03-16,03-17,03-18,03-19,03-20,03-21,03-22,03-23,03-24,03-25,03-26,03-27,03-28,03-29,03-30,03-31,04-01,04-02,04-03,04-04,04-05,04-06,04-07,04-08,04-09,04-10,04-11,04-12,04-13,04-14,04-15,04-16,04-17,04-18,04-19,04-20,04-21,04-22,04-23,04-24,04-25,04-26,04-27,04-28,04-29,04-30,05-01,05-02,05-03,05-04,05-05,05-06,05-07,05-08,05-09,05-10,05-11,05-12,05-13,05-14,05-15,05-16,05-17,05-18,05-19,05-20,05-21,05-22,05-23,05-24,05-25,05-26,05-27,05-28,05-29,05-30,05-31,06-01,06-02,06-03,06-04,06-05,06-06,06-07,06-08,06-09,06-10,06-11,06-12,06-13,06-14,06-15,06-16,06-17,06-18,06-19,06-20,06-21,06-22,06-23,06-24,06-25,06-26,06-27,06-28,06-29,06-30,07-01,07-02,07-03,07-04,07-05,07-06,07-07,07-08,07-09,07-10,07-11,07-12,07-13,07-14,07-15,07-16,07-17,07-18,07-19,07-20,07-21,07-22,07-23,07-24,07-25,07-26,07-27,07-28,07-29,07-30,07-31,08-01,08-02,08-03,08-04,08-05,08-06,08-07,08-08,08-09,08-10,08-11,08-12,08-13,08-14,08-15,08-16,08-17,08-18,08-19,08-20,08-21,08-22,08-23,08-24,08-25,08-26,08-27,08-28,08-29,08-30,08-31,09-01,09-02,09-03,09-04,09-05,09-06,09-07,09-08,09-09,09-10,09-11,09-12,09-13,09-14,09-15,09-16,09-17,09-18,09-19,09-20,09-21,09-22,09-23,09-24,09-25,09-26,09-27,09-28,09-29,09-30,10-01,10-02,10-03,10-04,10-05,10-06,10-07,10-08,10-09,10-10,10-11,10-12,10-13,10-14,10-15,10-16,10-17,10-18,10-19,10-20,10-21,10-22,10-23,10-24,10-25,10-26,10-27,10-28,10-29,10-30,10-31,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,11-11,11-12,11-13,11-14,11-15,11-16,11-17,11-18,11-19,11-20,11-21,11-22,11-23,11-24,11-25,11-26,11-27,11-28,11-29,11-30,12-01,12-02,12-03,12-04,12-05,12-06,12-07,12-08,12-09,12-10,12-11,12-12,12-13,12-14,12-15,12-16,12-17,12-18,12-19,12-20,12-21,12-22,12-23,12-24,12-25,12-26,12-27,12-28,12-29,12-30,12-31
1979,64.24,89.43,215.36,254.7,153.1,82.07,61.13,71.6,102.45,166.69,120.56,69.62,50.09,44.15,39.34,33.68,30.85,30.28,41.32,74.15,158.76,336.77,311.3,213.95,145.46,105.84,87.16,72.45,62.83,52.07,45.28,41.6,37.36,35.09,36.22,37.07,34.24,41.04,56.03,60.0,50.09,41.88,37.64,35.38,33.11,31.41,30.0,28.58,30.0,41.04,48.11,44.15,48.39,54.05,58.3,93.96,158.76,251.59,190.74,122.54,86.03,95.65,174.89,345.26,291.49,190.18,125.94,91.98,75.56,69.9,71.6,70.47,60.28,50.66,44.43,39.9,37.36,35.66,33.96,33.11,34.81,50.09,72.16,95.94,104.43,72.16,50.66,43.02,38.49,35.38,43.58,67.35,101.88,166.69,187.63,153.1,116.88,86.6,73.01,73.58,77.26,144.05,308.47,481.1,359.41,223.85,155.37,108.96,83.77,68.77,57.45,50.09,46.13,49.52,52.64,54.05,49.24,43.02,37.64,33.11,30.85,28.87,32.54,51.79,79.52,105.84,101.31,72.73,50.37,40.75,35.94,35.94,47.26,46.41,34.81,28.3,24.85,22.3,20.91,19.84,18.88,18.11,17.35,18.71,23.12,20.04,17.04,17.26,32.54,33.39,37.64,48.11,38.77,32.83,35.09,28.22,23.89,21.45,19.92,18.2,16.44,15.25,15.34,14.55,13.02,12.08,11.43,10.9,10.33,9.99,9.68,9.23,8.89,9.08,9.48,9.42,9.28,9.08,8.77,8.41,8.04,7.73,7.56,7.39,7.19,6.96,6.91,7.07,10.33,21.0,39.62,34.81,27.39,39.05,33.39,22.02,16.78,14.38,12.88,11.8,10.75,10.67,21.0,41.6,27.31,20.38,18.11,17.35,16.13,15.0,13.39,12.08,10.95,10.61,11.43,11.24,9.99,9.28,8.83,8.41,8.15,9.08,9.28,9.79,10.95,10.53,8.89,8.04,7.56,7.19,6.91,6.79,6.68,6.62,7.13,8.15,9.28,22.75,30.0,23.69,15.73,12.79,11.57,10.13,9.48,11.15,16.53,13.7,11.24,9.68,8.77,8.04,7.5,7.19,6.96,15.48,44.71,67.07,87.16,67.92,30.28,25.53,22.84,28.3,48.96,66.79,85.47,69.9,30.28,23.6,20.74,19.33,17.77,15.96,14.69,13.78,13.1,16.13,19.24,15.0,12.74,11.52,10.9,10.95,11.57,10.75,9.99,9.34,8.89,8.72,8.66,8.57,8.41,8.26,8.21,8.89,12.08,13.1,10.75,9.68,9.23,9.23,10.81,15.88,24.45,46.41,61.41,71.03,46.98,28.1,23.6,21.28,25.81,64.24,91.98,173.76,182.82,101.6,56.88,40.75,35.09,31.7,29.15,27.2,25.61,24.54,35.09,67.35,104.43,167.54,170.93,170.93,145.74,90.28,61.69,47.83,41.32,36.79,33.96,32.83,31.98,30.28,27.93,26.06,25.1,24.65,27.51,41.6,48.11,39.34,34.81,31.7,28.58,27.54,26.8,25.87,25.89,37.07,60.56,76.13,79.81,61.98,46.13,41.6,43.58
1980,42.17,37.64,34.24,39.34,52.92,55.18,46.41,43.86,45.28,41.6,43.58,57.17,66.5,59.43,49.52,43.3,39.62,57.45,74.99,86.03,92.54,81.79,92.82,124.8,159.33,123.67,84.05,65.66,53.77,46.41,52.07,63.39,64.52,53.49,46.13,41.88,39.05,37.07,34.81,46.41,66.22,80.37,80.94,65.37,52.07,45.28,43.58,45.56,41.6,37.07,36.22,37.07,35.66,33.68,31.41,29.43,27.71,26.01,25.24,24.93,24.76,24.65,23.72,27.0,37.64,46.98,77.54,241.12,365.07,208.0,139.24,125.94,151.97,171.22,121.69,134.71,305.64,532.04,297.15,256.12,348.09,308.47,212.53,174.33,187.63,168.95,213.38,390.54,404.69,233.19,174.33,128.76,98.48,82.07,72.45,64.24,56.32,51.22,47.54,43.86,40.75,105.84,226.68,353.75,362.24,249.32,173.76,121.41,93.67,80.09,68.49,59.15,51.79,46.41,43.86,63.68,86.03,118.58,101.88,71.03,57.45,48.96,43.3,39.34,35.94,32.83,30.85,28.58,26.88,25.24,23.8,22.87,22.33,21.85,21.51,23.15,49.52,98.48,208.57,198.67,120.84,86.32,78.67,109.52,187.06,149.71,89.14,59.43,45.28,39.62,36.22,32.26,29.15,26.29,24.17,22.41,21.06,19.73,18.54,17.6,16.78,15.99,15.28,14.43,13.78,13.24,12.68,12.17,12.17,14.29,14.66,14.6,13.84,12.76,14.43,29.72,24.56,17.52,14.43,13.24,19.22,30.0,21.06,15.59,13.33,12.03,11.21,10.56,10.02,9.76,9.57,9.76,9.4,8.72,8.24,7.87,7.53,7.24,6.91,7.07,7.19,7.13,8.04,11.55,19.13,15.59,12.68,10.16,9.25,9.08,8.89,8.24,7.75,7.41,7.19,8.35,8.94,8.94,7.64,7.07,6.74,7.19,7.13,7.64,8.24,7.19,6.85,7.7,7.7,6.96,8.18,7.75,6.65,6.11,5.74,5.49,5.35,5.29,5.21,5.07,6.06,12.25,9.57,7.47,6.54,6.48,8.63,9.31,7.47,7.41,6.91,6.31,6.65,6.0,5.6,5.35,5.29,5.26,5.09,5.07,5.07,5.49,5.86,5.55,5.49,5.6,5.55,5.6,8.09,26.8,16.3,31.13,55.47,71.32,80.09,46.13,25.72,19.98,16.56,14.52,13.1,12.25,11.55,10.87,10.16,9.57,9.14,8.83,8.72,8.77,9.4,10.75,11.55,10.56,9.57,9.2,10.5,16.61,24.62,20.8,27.31,51.51,56.88,34.24,24.65,20.74,18.56,16.9,15.62,14.69,13.95,13.41,13.19,12.96,12.79,12.4,11.94,11.66,13.87,32.83,44.15,52.64,69.9,77.82,55.18,36.22,31.98,38.77,50.94,54.9,51.79,61.41,74.43,74.99,49.81,33.11,28.87,25.81,23.72,22.67,22.13,21.59,21.76,27.59,38.77,34.24,29.15,26.49,24.65,23.23,22.64,21.76,20.35,19.41,18.31,17.4,17.12,17.46,18.25,19.61,18.28,17.29,16.78,16.47,16.3
1981,15.96,15.62,15.2,14.8,14.52,14.35,16.39,23.06,22.24,18.79,17.12,15.85,14.55,13.78,16.33,15.93,15.08,14.21,13.47,14.23,22.92,37.07,33.11,27.0,24.28,22.47,21.2,20.35,19.41,18.2,17.35,18.73,39.34,65.09,80.09,66.5,43.02,35.66,32.26,30.0,33.96,56.03,76.69,83.48,60.0,43.58,38.49,37.64,40.47,39.34,36.79,34.24,31.41,29.43,28.3,26.06,24.39,23.4,22.47,22.36,24.48,26.09,26.83,45.28,65.09,70.75,54.62,40.47,34.24,30.56,28.3,26.43,25.16,24.14,24.11,24.73,24.06,25.7,26.43,23.46,27.34,42.45,53.2,44.15,34.81,30.28,27.51,26.18,68.2,99.05,211.12,232.34,183.67,159.89,114.33,87.16,83.77,74.43,55.47,46.13,41.32,37.07,33.39,30.56,28.05,25.61,23.69,22.7,21.71,20.8,19.73,19.53,19.53,21.9,27.45,23.12,18.99,16.84,15.42,14.52,14.21,13.56,12.65,11.77,11.21,10.75,10.61,11.18,11.52,10.9,10.41,10.53,10.47,10.05,9.68,9.62,9.74,11.24,23.97,31.41,24.65,17.91,14.43,12.4,11.35,12.71,24.85,30.56,26.63,19.24,15.11,14.46,15.37,17.63,21.25,19.33,17.23,14.91,14.97,14.6,12.82,11.18,10.58,13.95,13.19,10.64,9.79,9.06,8.94,8.72,8.04,7.95,7.84,7.64,7.24,6.76,6.62,8.86,11.97,8.55,17.18,27.65,22.7,43.86,35.66,21.71,18.9,29.72,24.34,16.53,12.82,10.73,9.54,8.83,8.21,7.61,7.13,6.76,6.34,6.59,7.27,6.51,6.06,5.89,5.74,5.43,5.46,5.8,5.46,5.24,5.12,4.95,4.81,4.73,4.64,4.56,4.47,4.41,4.67,6.14,6.68,8.74,6.23,5.18,4.75,4.58,4.53,4.41,6.54,9.25,9.25,22.58,18.14,12.65,13.33,10.13,8.09,7.07,6.4,5.86,5.55,5.41,5.43,5.38,5.41,6.59,7.47,8.77,7.64,6.59,6.0,5.69,5.55,5.41,5.29,5.15,5.01,5.29,12.9,19.13,12.03,8.35,6.91,6.31,6.0,5.86,5.69,5.49,5.41,5.29,5.21,5.09,5.01,4.92,4.73,4.67,4.58,4.56,4.56,4.58,4.64,4.87,5.69,7.64,8.24,6.79,5.77,5.43,5.24,5.09,5.58,6.74,8.49,7.41,6.23,5.8,5.8,6.48,7.33,9.88,12.31,10.67,8.57,7.44,6.91,6.79,6.42,6.37,6.42,6.76,7.22,7.13,6.74,6.45,6.42,6.28,6.31,6.28,6.25,6.28,6.31,6.4,6.68,6.48,6.96,7.47,7.13,6.85,7.22,7.95,8.09,13.7,28.87,19.19,17.77,31.41,30.28,19.67,14.94,12.59,11.26,10.58,10.1,9.65,9.14,8.91,8.86,13.81,37.92,40.47,26.09,21.85,20.35,16.87,14.74,16.39,24.03,24.42,20.86,19.81,19.53,17.72,16.47,15.14,14.77
1982,21.2,28.87,121.41,319.79,636.75,427.33,232.06,139.8,88.86,55.47,41.04,32.54,30.56,31.41,30.28,29.15,29.72,26.88,26.15,28.22,30.56,48.96,83.77,110.09,201.5,224.42,136.41,80.94,53.77,43.86,41.04,47.26,51.22,47.26,53.77,58.86,52.36,48.68,46.41,47.26,61.13,76.98,78.67,58.86,48.96,42.17,43.86,62.54,80.66,101.03,96.22,63.11,48.11,41.04,35.94,32.83,31.7,50.66,74.99,97.92,103.01,72.73,52.36,44.71,43.3,52.64,70.18,76.69,60.0,47.54,42.17,38.49,35.38,36.22,61.69,80.66,84.05,64.52,46.98,39.34,35.38,32.54,29.72,27.9,33.11,36.79,29.72,26.18,24.42,23.57,25.13,31.7,56.03,76.13,82.35,76.98,84.9,80.09,59.71,64.24,69.62,54.05,42.73,37.64,34.81,31.98,36.51,63.96,139.8,245.64,223.57,234.89,191.02,137.26,95.94,72.45,66.5,71.6,67.64,57.17,51.51,43.3,37.07,32.83,29.15,26.46,24.88,33.39,49.24,40.19,28.87,24.59,21.59,19.39,17.86,16.78,18.14,18.9,15.59,14.46,14.21,16.47,14.83,12.99,12.28,12.31,14.35,15.59,13.53,11.77,10.7,10.78,13.95,14.57,13.05,22.87,38.77,29.43,18.17,14.26,12.25,10.75,9.9,9.28,9.45,9.51,8.83,9.34,9.62,9.93,9.17,8.12,7.56,8.07,14.57,10.75,8.63,8.01,14.07,21.71,33.39,28.05,31.7,26.91,18.08,15.93,22.61,16.47,12.68,10.67,9.59,9.88,15.28,24.88,15.93,14.23,15.0,11.74,10.41,10.24,9.2,10.3,10.02,12.82,18.34,16.19,12.14,10.27,8.69,7.84,7.58,8.38,23.94,33.68,25.87,16.22,12.37,14.15,36.22,52.64,36.22,22.02,19.05,31.41,48.39,44.15,34.24,27.51,22.36,20.52,20.6,16.81,13.7,12.0,11.24,10.92,9.79,8.91,8.35,7.95,7.73,7.95,7.5,7.1,6.85,6.68,7.3,7.53,6.71,6.23,5.97,5.74,5.58,5.43,5.41,5.52,5.8,6.03,5.91,5.66,5.52,5.46,5.29,5.09,4.92,4.81,4.75,4.75,6.42,7.19,5.89,5.49,5.35,5.04,4.84,4.73,4.64,4.58,4.61,4.87,5.91,10.87,12.31,18.0,13.02,10.39,9.37,10.22,9.03,7.9,7.24,6.62,6.42,6.23,6.08,6.14,6.03,5.97,5.91,5.89,5.8,5.83,5.77,5.83,5.97,5.94,6.03,6.37,7.19,7.22,6.85,6.68,6.54,6.54,6.48,6.57,6.76,7.61,8.29,7.58,7.24,7.27,7.75,8.89,13.5,19.33,28.87,28.87,30.85,22.75,17.6,21.96,43.58,58.3,58.02,52.64,64.81,66.5,66.79,82.92,117.44,138.67,75.56,41.04,44.71,71.6,104.43,161.31,157.06,109.24,109.24,160.46,140.08,80.66,51.79,41.04,36.22,34.53,33.96,37.36,55.18,104.71,157.35,120.84,106.41
1983,70.75,51.22,48.39,45.28,38.77,34.53,31.7,30.56,37.64,52.92,64.52,68.77,58.86,45.28,39.05,34.81,31.41,29.43,27.42,28.02,48.39,68.49,78.11,68.77,52.64,43.58,42.45,49.24,50.09,43.86,41.04,53.2,104.71,188.2,247.06,190.18,134.99,114.33,116.31,108.11,98.77,114.62,149.71,168.95,117.73,81.22,62.54,52.64,46.7,41.6,38.2,35.66,45.56,67.07,93.96,109.8,104.43,92.54,75.28,73.01,88.01,102.73,92.26,104.71,207.16,421.67,359.41,205.46,133.86,95.65,74.71,60.84,52.92,47.83,44.15,41.04,41.32,44.43,45.85,50.94,58.3,51.79,44.15,42.73,42.45,48.68,58.58,57.17,46.7,41.32,38.77,50.94,71.32,89.71,109.52,308.47,582.98,399.03,291.49,263.19,214.51,153.39,104.43,129.33,193.29,299.98,211.68,129.33,94.24,86.88,88.3,77.82,78.96,98.2,152.82,174.89,108.67,78.39,62.26,51.51,45.0,40.19,37.92,41.88,47.54,39.05,32.83,29.43,27.68,26.01,24.45,23.43,22.53,21.37,21.39,38.2,62.54,73.01,169.23,619.77,778.25,466.95,379.22,245.08,174.04,107.82,78.96,63.11,52.36,50.66,53.77,42.17,35.94,31.98,34.24,56.03,69.9,73.86,57.45,40.75,31.98,27.31,24.45,22.53,20.97,20.12,24.37,45.0,77.82,91.98,48.68,34.24,28.87,26.77,25.61,23.43,21.17,25.13,37.07,43.58,39.9,31.13,31.98,36.22,38.77,37.92,49.52,39.05,26.57,21.45,18.62,16.84,15.51,14.52,13.81,13.64,13.81,12.59,15.42,24.17,18.03,14.01,12.4,11.38,11.24,10.73,11.24,15.06,10.07,9.62,9.11,8.72,8.41,8.35,9.51,9.45,9.14,9.14,9.82,13.24,12.76,10.02,9.17,8.55,8.32,8.41,8.01,7.47,7.05,6.74,6.51,6.31,6.14,6.2,6.0,5.89,6.11,6.54,6.28,6.37,6.2,6.0,5.74,5.52,5.35,5.29,5.29,5.43,6.03,6.42,7.53,7.44,7.16,7.19,6.88,6.45,6.85,7.36,6.51,5.91,5.63,5.46,5.83,11.52,30.56,23.83,13.36,10.02,8.63,7.9,7.53,7.27,6.99,6.74,6.57,6.37,6.23,6.17,6.08,6.06,5.94,5.8,5.69,5.8,6.28,8.91,13.33,13.05,9.96,8.38,7.73,7.47,7.75,7.98,7.7,8.26,10.41,11.15,9.76,8.86,8.24,7.87,7.67,7.5,7.44,7.41,7.44,7.5,7.61,8.12,8.41,8.26,8.24,8.15,7.95,7.84,7.75,7.78,10.64,29.72,30.28,19.13,14.15,19.24,40.19,45.85,35.94,52.64,81.79,107.54,94.52,60.56,68.49,76.98,70.47,41.88,104.43,345.26,815.04,424.5,233.76,152.82,108.67,78.96,74.71,89.43,149.14,206.31,132.44,95.37,78.67,60.56,48.68,41.88,37.64,44.71,60.56,74.99,82.35,58.58,41.88,81.5,168.38,348.09,291.49
1984,164.42,90.28,66.79,55.47,48.68,44.15,40.19,36.51,33.39,44.71,68.49,93.96,148.57,104.99,71.32,53.49,46.41,48.39,60.0,71.03,67.92,51.22,42.73,56.32,71.6,84.33,86.88,71.6,54.9,46.41,40.75,36.22,33.39,32.54,34.81,35.94,31.98,28.87,26.83,25.98,27.59,36.22,44.71,48.96,57.73,60.56,53.49,50.94,50.37,43.02,37.92,34.24,31.7,30.85,33.68,31.7,28.87,45.28,67.07,92.54,69.33,49.81,42.73,54.62,72.73,89.14,104.99,84.62,61.69,50.09,45.85,41.88,38.77,35.66,32.83,36.51,43.02,46.98,43.02,45.85,50.09,44.71,38.77,37.92,39.34,37.07,50.37,73.01,97.35,118.58,87.16,61.98,70.18,95.37,165.84,183.67,118.86,81.22,61.98,52.36,47.26,41.32,37.36,33.96,31.13,29.15,28.58,27.42,27.54,39.05,55.18,62.26,76.13,121.69,147.16,84.9,63.39,69.05,89.99,195.84,252.15,150.27,114.33,145.18,367.9,240.83,140.37,121.97,161.88,328.28,212.82,125.09,84.9,63.39,48.96,40.19,34.53,31.13,28.58,26.86,28.3,31.41,29.72,26.43,24.56,22.78,21.93,30.28,96.79,111.22,63.39,33.11,26.77,23.49,21.2,19.24,17.77,16.58,15.9,15.34,14.55,13.73,13.05,12.62,12.11,11.4,11.09,11.04,10.3,9.79,9.34,8.97,8.66,9.76,12.4,12.57,11.6,9.65,8.91,9.2,9.68,9.85,9.74,8.94,8.66,8.49,8.21,8.57,9.31,19.39,13.47,10.02,8.69,11.26,11.4,10.98,9.82,9.2,11.15,13.58,11.21,9.06,8.01,7.44,7.07,6.99,8.12,7.44,7.24,8.8,9.0,7.87,7.39,7.47,8.26,8.94,8.69,10.87,14.83,11.49,9.4,8.46,8.24,8.18,8.49,7.9,7.19,6.79,6.62,7.33,7.5,6.54,6.17,6.11,6.23,6.37,6.14,5.69,5.35,5.18,5.09,5.15,5.24,5.21,5.15,5.01,4.78,4.67,4.64,4.56,4.47,4.36,4.64,4.7,4.73,5.01,4.92,4.7,4.47,4.3,4.19,4.1,4.1,4.1,4.08,4.05,4.02,3.93,3.91,3.85,3.85,3.91,3.93,3.79,3.82,3.91,3.99,4.08,4.08,4.08,4.61,5.38,6.91,6.76,6.06,5.58,5.24,5.04,4.95,5.38,9.11,14.4,9.68,15.45,47.54,95.37,212.25,224.42,126.78,50.66,28.87,29.15,34.53,26.15,21.39,22.87,30.85,30.28,24.62,21.34,18.71,16.7,15.54,15.56,21.68,27.88,28.3,25.47,22.07,20.94,23.77,25.47,26.6,27.17,28.02,28.3,25.47,22.92,20.66,19.81,130.18,311.3,707.5,283.0,158.48,84.9,96.22,110.37,90.56,73.58,58.02,47.26,39.05,34.53,29.72,29.43,28.27,27.03,25.98,24.62,23.49,23.4,24.03,23.49,23.15,23.21,23.94,24.88,22.78,23.26,24.11,22.5,21.56,21.08,20.74
1985,21.25,25.41,31.7,30.0,31.13,30.28,27.05,25.27,23.97,22.98,23.63,25.13,23.18,21.28,20.66,20.55,28.58,49.81,59.43,47.26,35.94,27.14,26.86,28.58,27.96,26.4,24.14,23.74,26.72,28.3,30.85,51.22,70.18,92.82,123.95,116.6,91.41,104.99,155.93,141.5,98.2,80.09,85.18,117.73,157.35,135.84,91.13,66.79,53.77,46.7,43.3,43.3,41.6,37.64,37.64,43.02,50.09,52.36,48.68,41.88,37.92,35.94,33.96,32.26,30.85,28.58,26.91,26.09,25.7,24.85,24.22,23.66,22.47,21.82,21.14,20.46,20.06,19.7,19.13,18.88,23.77,33.96,34.81,35.66,31.98,27.51,26.72,27.73,26.38,26.83,37.07,41.88,33.68,29.15,27.05,31.98,45.56,43.02,34.24,29.43,26.69,24.88,23.74,23.23,25.87,33.96,32.26,26.57,23.8,21.45,19.84,18.73,17.8,20.91,35.94,43.02,33.39,28.87,25.02,22.44,58.02,418.84,908.43,418.84,219.04,141.78,93.67,65.66,58.86,68.49,74.71,68.2,53.49,41.04,34.53,29.72,26.35,23.97,22.56,21.08,19.87,21.42,21.59,20.09,18.59,17.26,16.02,15.06,14.49,14.69,14.52,13.56,12.79,12.17,11.4,10.78,10.24,9.85,9.51,9.48,9.59,17.01,32.54,27.03,21.48,15.56,12.99,14.46,16.75,35.66,36.51,24.34,17.6,14.55,13.07,12.17,11.46,12.54,16.7,21.65,17.09,13.41,13.81,14.91,12.79,11.6,15.56,16.13,14.38,12.0,10.16,9.31,8.66,9.34,9.74,8.52,9.79,16.61,14.86,12.2,9.74,8.52,7.78,7.36,9.68,14.15,20.09,28.3,41.04,59.43,70.75,33.96,22.07,12.37,11.4,10.7,10.05,9.45,9.34,14.32,13.95,11.07,9.51,8.57,7.92,7.5,7.39,9.03,21.51,46.41,51.22,27.9,19.87,23.09,21.08,15.9,17.04,24.71,25.5,19.5,15.28,13.07,11.69,10.67,9.9,9.4,9.62,10.47,10.27,9.57,9.14,15.68,15.34,11.43,9.59,8.66,8.01,7.53,7.24,7.02,6.85,6.68,6.65,6.4,6.25,6.85,8.63,14.12,12.54,10.1,10.47,8.89,8.24,10.33,19.73,25.92,18.06,13.73,11.38,9.96,9.14,8.74,8.43,8.29,8.26,8.09,7.84,7.87,8.07,9.0,9.23,8.52,8.21,8.66,9.96,12.68,16.33,27.93,23.97,19.05,22.78,24.37,22.33,19.84,31.13,57.73,77.82,69.62,39.05,28.24,23.63,20.89,18.9,17.32,16.3,15.65,15.4,15.34,15.28,15.28,15.73,17.72,17.23,15.79,14.69,13.87,13.33,13.07,12.93,12.85,12.71,12.9,13.58,13.9,13.58,14.38,17.83,16.41,14.77,14.04,13.64,13.05,12.57,12.4,13.41,23.09,39.9,49.24,45.56,32.83,26.83,23.72,21.39,19.53,18.37,17.69,17.09,16.75,16.22,15.23,14.32,13.92,14.07,13.9,14.57
1986,18.37,26.32,22.1,19.16,17.6,16.47,15.51,14.69,13.78,13.56,13.33,13.1,12.88,12.65,12.2,11.74,11.52,11.52,11.97,13.78,15.25,13.78,12.88,11.74,11.97,14.01,17.46,16.36,14.01,13.1,12.65,12.2,11.97,11.74,13.33,20.63,36.51,37.64,28.58,23.69,21.48,23.66,29.72,26.74,23.57,27.0,37.64,35.66,58.02,94.24,116.31,115.18,73.3,44.15,35.66,30.85,27.88,25.84,24.37,22.58,20.6,19.56,18.96,18.2,17.38,16.78,16.33,15.56,15.11,15.0,16.22,37.36,62.54,81.79,108.11,74.43,43.58,60.0,69.62,77.82,83.77,56.03,38.49,33.11,29.43,27.03,25.13,23.43,22.02,20.94,19.75,18.76,18.0,17.29,16.53,15.76,15.2,15.11,15.54,15.08,14.29,13.33,12.96,12.82,12.51,12.54,11.46,11.01,10.98,10.78,11.09,11.83,11.57,10.61,10.1,9.88,9.51,9.2,9.06,8.6,8.29,7.95,7.67,7.47,7.19,7.02,6.93,6.91,6.82,6.74,6.93,8.24,15.56,16.19,12.11,9.51,8.24,7.7,7.58,8.21,9.11,8.21,7.53,7.47,11.4,41.6,55.75,67.07,82.35,87.16,89.14,96.5,48.96,43.86,29.15,22.22,20.77,29.43,37.07,40.47,50.94,58.58,58.02,69.33,86.88,88.01,38.2,26.38,21.22,19.22,17.15,14.57,12.99,11.83,10.73,9.82,10.36,10.61,9.31,8.91,10.13,11.29,12.9,11.89,10.53,9.45,8.35,7.64,7.39,7.39,6.65,6.28,6.0,5.86,5.77,5.77,6.23,6.96,6.57,6.06,6.85,6.28,5.66,5.29,5.01,4.81,4.81,4.7,4.73,4.78,4.44,4.16,3.96,3.79,3.65,3.51,3.42,3.34,3.25,3.25,3.57,6.48,10.5,10.3,9.57,7.24,5.77,5.24,5.26,5.63,6.4,5.69,5.15,5.04,5.26,4.67,4.36,4.13,4.39,5.89,6.71,6.03,5.29,4.75,4.56,4.61,4.73,4.81,5.29,9.51,7.84,5.8,4.87,4.44,4.5,5.35,6.11,5.26,4.7,4.41,4.24,6.2,6.74,5.49,5.12,8.12,7.67,6.03,5.15,4.7,4.39,4.22,4.08,3.65,3.57,3.68,6.25,4.84,4.27,3.99,3.79,3.88,4.16,5.21,6.08,6.59,10.81,14.01,10.39,7.78,6.45,5.74,5.35,5.04,4.84,4.73,5.12,15.23,46.7,52.07,26.91,16.95,13.13,11.12,9.82,9.0,8.35,8.07,7.87,7.92,9.2,15.34,34.81,44.71,43.86,29.43,25.1,20.66,17.21,15.59,14.97,14.52,13.7,14.46,30.56,43.86,34.81,53.2,94.24,242.81,299.98,350.92,225.27,144.05,93.11,66.22,53.49,43.58,35.94,31.41,28.3,27.25,31.7,48.11,72.73,92.82,96.79,71.03,48.39,40.75,36.22,33.11,31.41,29.15,26.86,24.73,28.16,52.92,80.09,99.9,98.48,63.68,45.28,38.2,34.24
