Year,01-01,01-02,01-03,01-04,01-05,01-06,01-07,01-08,01-09,01-10,01-11,01-12,01-13,01-14,01-15,01-16,01-17,01-18,01-19,01-20,01-21,01-22,01-23,01-24,01-25,01-26,01-27,01-28,01-29,01-30,01-31,02-01,02-02,02-03,02-04,02-05,02-06,02-07,02-08,02-09,02-10,02-11,02-12,02-13,02-14,02-15,02-16,02-17,02-18,02-19,02-20,02-21,02-22,02-23,02-24,02-25,02-26,02-27,02-28,03-01,03-02,03-03,03-04,03-05,03-06,03-07,03-08,03-09,03-10,03-11,03-12,03-13,03-14,03-15,03-16,03-17,03-18,03-19,03-20,03-21,03-22,03-23,03-24,03-25,03-26,03-27,03-28,03-29,03-30,03-31,04-01,04-02,04-03,04-04,04-05,04-06,04-07,04-08,04-09,04-10,04-11,04-12,04-13,04-14,04-15,04-16,04-17,04-18,04-19,04-20,04-21,04-22,04-23,04-24,04-25,04-26,04-27,04-28,04-29,04-30,05-01,05-02,05-03,05-04,05-05,05-06,05-07,05-08,05-09,05-10,05-11,05-12,05-13,05-14,05-15,05-16,05-17,05-18,05-19,05-20,05-21,05-22,05-23,05-24,05-25,05-26,05-27,05-28,05-29,05-30,05-31,06-01,06-02,06-03,06-04,06-05,06-06,06-07,06-08,06-09,06-10,06-11,06-12,06-13,06-14,06-15,06-16,06-17,06-18,06-19,06-20,06-21,06-22,06-23,06-24,06-25,06-26,06-27,06-28,06-29,06-30,07-01,07-02,07-03,07-04,07-05,07-06,07-07,07-08,07-09,07-10,07-11,07-12,07-13,07-14,07-15,07-16,07-17,07-18,07-19,07-20,07-21,07-22,07-23,07-24,07-25,07-26,07-27,07-28,07-29,07-30,07-31,08-01,08-02,08-03,08-04,08-05,08-06,08-07,08-08,08-09,08-10,08-11,08-12,08-13,08-14,08-15,08-16,08-17,08-18,08-19,08-20,08-21,08-22,08-23,08-24,08-25,08-26,08-27,08-28,08-29,08-30,08-31,09-01,09-02,09-03,09-04,09-05,09-06,09-07,09-08,09-09,09-10,09-11,09-12,09-13,09-14,09-15,09-16,09-17,09-18,09-19,09-20,09-21,09-22,09-23,09-24,09-25,09-26,09-27,09-28,09-29,09-30,10-01,10-02,10-03,10-04,10-05,10-06,10-07,10-08,10-09,10-10,10-11,10-12,10-13,10-14,10-15,10-16,10-17,10-18,10-19,10-20,10-21,10-22,10-23,10-24,10-25,10-26,10-27,10-28,10-29,10-30,10-31,11-01,11-02,11-03,11-04,11-05,11-06,11-07,11-08,11-09,11-10,11-11,11-12,11-13,11-14,11-15,11-16,11-17,11-18,11-19,11-20,11-21,11-22,11-23,11-24,11-25,11-26,11-27,11-28,11-29,11-30,12-01,12-02,12-03,12-04,12-05,12-06,12-07,12-08,12-09,12-10,12-11,12-12,12-13,12-14,12-15,12-16,12-17,12-18,12-19,12-20,12-21,12-22,12-23,12-24,12-25,12-26,12-27,12-28,12-29,12-30,12-31
1979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.12,2.26,1.16,0.74,0.51,0.42,0.4,0.37,0.37,0.34,0.34,0.31,0.28,0.27,0.26,0.25,0.24,0.24,0.23,0.23,0.22,0.22,0.21,0.21,0.2,0.2,0.2,0.2,0.19,0.18,0.19,0.19,0.19,0.19,0.23,0.34,0.37,0.34,0.31,0.26,0.25,0.23,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22,0.27,0.31,0.37,0.4,0.4,0.45,0.45,0.48,0.51,0.54,0.54,0.48,0.42,0.4,0.37,0.37,0.37,0.37,0.37,0.4,0.45,0.42,0.42,0.37,0.34,0.37,0.34,0.34,0.34,0.4,0.54,0.62,0.54,0.57,0.62,0.54,0.51,0.57,0.76,0.93,1.13,1.22,1.05,0.85,0.76,0.76,0.85,0.91,0.76,0.71,0.71,1.05,1.95,1.78,1.75,1.98,1.87,2.15,2.89,3.54,3.51,2.72,1.81,1.5,1.3,1.25,1.39,1.75,2.46,3.2,3.85,4.3,4.44,4.7,4.9,4.81,5.63,5.15,4.22,3.99,4.16,4.95,4.75,4.13,3.14,2.49,2.24,2.15,2.15,2.35,2.6,2.63,2.69,2.21,1.73,1.56,1.56,1.58,1.67,1.7,1.47,1.25,1.13,1.08,0.96,0.88,0.88,0.85,0.82,0.82,0.82,0.79,0.74,0.68,0.65,0.59,0.57,0.51,0.48,0.45,0.42,0.4,0.4,0.37,0.34,0.31,0.28,0.28,0.27,0.25,0.24,0.23,0.22,0.2,0.17,0.16,0.16,0.19,0.18,0.16,0.14,0.13,0.12,0.11,0.1,0.09,0.08,0.07,0.07,0.06,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.08,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.03,0.03,0.03,0.48,0.28,0.12,0.11,0.1,0.09,0.24,0.2,0.14,0.11,0.08,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.09,0.08,0.07,0.07,0.07,0.09,0.4,0.51,0.45,0.31,0.24,0.22,0.21,0.2,0.19,0.18,0.18,0.16,0.17,0.17,0.16,0.16,0.16,0.14,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.13,0.14,0.15,0.16,0.15,0.15,0.14,0.14,0.17,0.51
1980,0.45,0.4,0.37,0.34,0.28,0.25,0.22,0.21,0.21,0.48,0.82,7.78,22.19,9.37,3.25,2.49,2.09,1.67,1.47,1.3,1.19,1.08,0.99,0.93,0.88,0.82,0.76,0.71,0.65,0.62,0.59,0.57,0.54,0.51,0.48,0.48,0.48,0.48,0.48,0.48,0.45,0.42,0.42,0.42,0.4,0.4,0.42,1.27,2.66,1.67,1.02,0.91,0.85,0.79,0.74,0.68,0.68,0.68,0.65,0.59,0.59,0.54,0.54,0.54,0.51,0.48,0.48,0.48,0.48,0.48,0.51,0.42,0.42,0.4,0.4,0.4,0.4,0.37,0.37,0.4,0.37,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.4,0.4,0.37,0.37,0.37,0.34,0.37,0.34,0.34,0.34,0.37,0.42,0.45,0.48,0.68,0.91,0.99,1.13,1.42,1.67,1.9,2.12,1.84,1.47,1.42,1.7,1.98,2.24,2.55,2.77,3.23,2.97,2.83,3.17,3.65,4.24,3.88,4.3,4.02,3.71,3.17,2.49,2.09,1.92,1.9,2.01,2.29,2.83,3.11,3.54,4.39,4.9,5.55,5.26,3.93,2.97,2.46,2.15,2.09,2.15,2.38,2.58,2.77,2.77,2.86,2.41,2.32,2.15,2.01,2.12,2.55,2.77,3.03,3.06,2.91,2.55,2.55,2.72,2.97,3.23,3.28,3.11,2.97,2.83,2.63,2.41,2.32,2.24,2.21,2.01,2.09,2.29,2.29,2.24,2.77,2.49,2.12,1.84,1.67,1.58,1.5,1.42,1.33,1.3,1.25,1.19,1.16,1.1,1.05,1.02,0.96,0.91,0.85,0.82,0.79,0.74,0.68,0.62,0.57,0.51,0.48,0.45,0.42,0.4,0.37,0.31,0.28,0.27,0.25,0.24,0.23,0.21,0.2,0.19,0.18,0.17,0.16,0.16,0.15,0.16,0.15,0.15,0.14,0.13,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.08,0.06,0.07,0.06,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.07,0.13,0.07,0.06,0.07,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.09,0.2,0.1,0.09,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.08,0.14,0.12,0.11,0.11,0.12,0.12,0.11,0.1,0.1,0.09
1981,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.09,0.12,0.1,0.12,0.11,0.14,0.11,0.1,0.11,0.12,0.13,0.13,0.13,0.12,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.28,0.45,0.42,0.4,0.59,0.48,0.57,0.54,0.4,0.37,0.37,0.34,0.31,0.31,0.28,0.27,0.23,0.22,0.22,0.22,0.2,0.2,0.21,0.21,0.23,0.25,0.27,0.27,0.27,0.25,0.25,0.24,0.25,0.24,0.25,0.24,0.23,0.24,0.24,0.26,0.45,0.48,0.37,0.34,0.4,0.37,0.31,0.34,0.31,0.28,0.31,0.4,0.54,0.59,0.62,0.74,0.79,0.74,0.71,0.79,0.93,1.13,1.19,1.19,1.13,0.96,0.82,0.93,1.47,2.04,2.89,2.24,1.7,1.39,1.64,2.15,2.8,3.03,2.52,1.9,1.64,1.39,1.22,1.16,1.13,1.3,1.39,1.36,1.36,1.42,1.47,1.27,1.1,0.99,2.26,1.78,1.25,1.13,1.05,1.1,1.27,1.64,1.73,1.47,1.39,1.42,1.39,1.25,1.19,1.13,1.05,1.02,1.02,0.96,0.88,0.82,0.76,0.68,0.59,0.57,0.51,0.45,0.4,0.37,0.34,0.34,0.31,0.31,0.28,0.26,0.23,0.21,0.2,0.17,0.16,0.14,0.12,0.11,0.1,0.09,0.09,0.08,0.08,0.07,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.06,0.04,0.03,0.05,0.07,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.25,0.11,0.08,0.07,0.08,0.09,0.1,0.08,0.08,0.09,0.09,0.09,0.08,0.07,0.08,0.37,3.93,2.94,3.57,2.83,3.48,1.25,0.85,0.71,5.04,5.32,12.0,8.94,3.03,2.21,1.75,1.42,1.16,1.05,0.96,0.93,0.85,0.76,0.71,0.68,0.68,0.65,0.68,0.68,0.65,0.62,0.59,1.08,1.64,1.27,1.02,1.19,20.06,19.24,5.63,3.88,2.72,2.29,1.98,1.84,1.92,1.56,1.5,1.56,1.27
1982,1.19,1.19,1.19,1.05,0.93,0.88,0.85,0.82,0.79,0.76,0.71,0.68,0.65,0.62,0.59,0.59,0.59,0.57,0.54,0.51,0.51,0.48,0.45,0.45,0.45,0.42,0.42,0.42,0.37,0.37,0.37,0.37,0.37,0.37,0.34,0.34,0.34,0.31,0.31,0.31,0.31,0.31,0.31,0.85,5.41,11.12,14.66,4.98,2.91,2.12,1.92,2.15,2.49,2.04,1.7,1.53,1.36,1.22,1.1,1.08,1.08,0.91,0.82,0.79,0.74,0.71,0.71,0.68,0.93,1.36,1.05,0.96,0.93,0.82,0.74,0.74,0.68,0.62,0.59,0.57,0.54,0.54,0.54,0.57,0.54,0.54,0.54,0.54,0.54,0.51,0.51,0.51,0.51,0.51,0.48,0.48,0.45,0.45,0.51,0.74,4.81,5.09,2.26,1.73,1.53,1.42,1.36,1.5,1.44,1.39,1.36,1.5,1.98,2.46,2.46,2.58,2.6,2.77,2.58,2.66,3.37,3.57,3.76,3.74,3.71,3.74,4.27,4.33,3.48,2.8,2.63,2.75,3.14,3.11,3.4,3.96,4.61,4.53,4.02,4.24,5.04,5.8,6.37,6.76,6.76,7.3,7.02,5.74,4.41,3.99,4.05,3.74,3.57,3.45,3.17,3.0,2.55,2.66,2.86,3.14,3.68,4.1,3.76,3.48,3.82,4.61,5.18,5.26,5.41,6.25,5.29,4.78,4.19,3.82,3.54,3.37,3.2,3.11,3.03,3.08,2.46,2.29,2.09,2.04,1.81,1.73,1.7,1.73,1.7,1.61,1.58,1.58,1.58,1.58,1.53,1.47,1.36,1.22,1.1,1.05,0.93,0.91,0.85,0.79,0.82,0.79,0.79,0.76,0.74,0.68,0.65,0.59,0.54,0.48,0.42,0.4,0.37,0.34,0.37,0.37,0.34,0.28,0.28,0.26,0.24,0.23,0.22,0.2,0.19,0.19,0.19,0.19,0.18,0.16,0.16,0.15,0.14,0.13,0.11,0.13,0.12,0.12,0.1,0.1,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.09,0.2,0.21,0.24,0.27,0.2,0.15,0.13,0.1,0.57,1.02,0.68,0.45,0.37,0.34,0.34,0.34,0.31,0.28,0.26,0.23,0.21,0.22,0.22,0.22,0.19,0.17,0.16,0.16,0.16,0.15,0.13,0.13,0.14,0.13,0.13,0.13,0.16,0.65,0.42,2.77,4.3,1.53,1.16,1.05,2.15,1.42,1.1,0.93,0.85,0.76,0.71,0.65,0.62,0.62,0.59,0.59,0.54,0.54,0.51,0.51,0.48,0.42,0.48,0.93,0.96,0.76,0.68,0.62,0.62,0.57,0.57,0.57,0.57,0.59,0.59,0.54,0.51,0.48,0.45,0.45,0.45,0.45,0.42,0.42,0.42,0.42,0.37,0.37,0.37,0.37,0.34,0.34,0.37,0.42,0.42,0.51,0.71,0.54,0.51,0.51,0.48,0.45,0.45,0.45,0.45,0.42,0.4
1983,0.4,0.37,0.37,0.34,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.34,0.34,0.34,0.37,0.37,0.34,0.34,0.34,0.31,0.28,0.28,0.28,0.28,0.26,0.26,0.25,0.28,0.28,0.28,0.28,0.26,0.4,0.68,0.45,0.42,0.4,0.4,0.4,0.4,0.37,0.37,0.37,0.4,0.4,0.42,0.48,0.4,0.45,0.76,0.59,0.54,0.51,0.48,0.45,0.45,0.54,0.54,0.54,0.65,0.65,3.11,2.72,2.38,1.7,1.47,1.33,1.19,1.1,1.05,0.99,0.93,0.96,0.82,0.76,0.76,0.76,0.74,0.76,1.78,1.27,1.16,1.02,0.99,0.93,0.88,0.82,0.91,0.96,0.93,0.88,0.82,0.76,0.76,0.76,0.82,0.88,0.91,0.96,0.99,1.05,1.13,1.36,1.19,0.99,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.99,1.22,1.16,0.85,0.93,1.1,1.25,1.22,1.1,1.19,1.42,1.58,1.81,2.09,2.04,2.29,2.8,3.31,3.93,5.09,5.8,6.51,6.96,7.78,8.6,8.69,10.22,9.03,8.8,6.37,5.01,5.6,6.4,6.82,6.88,7.1,7.56,7.95,9.74,12.28,8.69,7.78,7.67,8.35,8.46,9.88,8.26,6.99,6.57,6.45,7.41,8.49,7.98,7.7,7.13,6.79,6.4,6.65,6.0,6.31,8.77,6.65,6.59,7.1,7.27,6.08,4.36,3.45,3.08,3.06,3.42,3.54,3.71,3.31,2.8,2.55,2.26,2.18,1.98,1.95,2.01,1.9,1.9,1.84,1.73,1.64,1.61,1.61,1.73,1.67,1.53,1.47,1.39,1.3,1.19,1.16,1.16,1.13,1.05,0.99,0.91,0.79,0.76,0.76,0.79,0.68,0.62,0.57,0.59,0.54,0.51,0.57,0.48,0.42,0.37,0.34,0.31,0.31,0.28,0.27,0.37,0.74,0.42,0.37,0.31,0.28,0.27,0.25,0.23,0.22,0.21,0.2,0.19,0.18,0.17,0.16,0.15,0.14,0.13,0.13,0.12,0.12,0.22,0.26,0.19,0.17,0.16,0.15,0.16,0.19,0.25,0.28,0.28,0.23,0.2,0.18,0.16,0.16,0.15,0.15,0.15,0.14,0.13,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.14,0.14,0.12,0.12,0.11,0.11,0.1,0.31,0.82,1.22,0.76,0.48,0.4,0.34,0.54,0.82,0.48,0.59,1.53,4.39,2.24,1.42,1.1,0.93,1.98,5.49,2.35,3.93,4.33,2.35,1.75,1.61,5.66,3.03,2.01,1.64,1.44,1.27,1.16,1.05,0.99,0.88,0.82,0.79,0.79,0.74,0.74,0.88,0.76,1.08,0.93,0.93,1.13,1.08,0.99,0.96,0.91,0.85,0.82,0.79,0.79,1.05,2.07,5.8,5.24,3.45,2.26,2.04,4.08,3.31
1984,2.24,1.87,1.61,1.44,1.39,1.3,1.22,1.13,1.08,1.05,0.96,0.88,0.82,0.79,0.76,0.74,0.71,0.68,0.65,0.62,0.59,0.57,0.57,0.57,0.57,0.54,0.51,0.51,0.48,0.48,0.48,0.48,0.48,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.51,0.51,0.51,0.51,0.48,0.45,0.42,0.4,0.4,0.4,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.4,0.4,0.4,0.4,0.4,0.45,0.48,0.54,0.59,0.59,0.57,0.88,0.99,0.76,0.68,0.65,0.59,0.62,0.71,0.88,0.82,0.82,0.91,0.96,1.5,1.3,1.16,1.1,0.99,0.93,0.85,0.79,0.82,0.88,0.85,0.82,0.96,1.08,0.91,0.82,0.79,0.85,0.99,1.22,1.58,1.87,1.87,1.67,1.39,1.22,1.13,1.22,1.53,1.75,1.58,1.36,1.22,1.19,1.3,1.44,1.47,1.5,2.49,2.41,2.18,2.09,2.24,2.75,3.34,3.82,4.92,5.07,5.63,5.55,3.65,2.89,3.0,3.2,3.88,4.75,4.84,4.9,5.38,5.24,4.58,4.47,4.22,4.47,4.98,5.24,4.39,3.57,3.23,2.91,4.27,3.51,3.42,2.89,2.38,2.21,2.04,1.95,1.92,1.98,2.24,2.43,2.58,2.6,2.49,2.32,2.07,1.87,1.78,1.81,1.84,1.78,1.67,1.56,1.56,1.5,1.36,1.3,1.3,1.3,1.27,1.19,1.1,0.99,0.85,0.74,0.65,0.59,0.54,0.51,0.48,0.45,0.45,0.54,0.51,0.4,0.34,0.31,0.28,0.31,0.31,0.25,0.23,0.21,0.2,0.18,0.18,0.17,0.16,0.14,0.14,0.13,0.13,0.12,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07,0.09,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.17,0.11,0.15,0.1,0.08,0.08,0.08,0.1,0.09,0.1,0.1,0.1,0.11,0.12,0.13,0.22,0.17,0.13,0.19,0.15,0.13,0.12,0.65,0.57,0.27,0.24,0.31,0.28,0.25,0.23,0.34,0.91,0.59,0.37,0.34,0.31,0.28,0.27,0.27,0.26,0.25,0.24,0.23,0.23,0.27,0.24,0.24,0.28,0.34,0.28,0.25,0.22,0.21,0.21,0.2,0.2,0.19,0.19,0.19,0.18,0.19,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16
1985,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.15,0.16,0.15,0.14,0.14,0.14,0.13,0.06,0.13,0.14,0.14,0.14,0.14,0.14,0.15,0.16,0.17,0.17,0.18,0.18,0.17,0.17,0.17,0.18,0.21,0.22,0.23,0.24,0.25,0.24,0.22,0.21,0.21,0.2,0.19,0.18,0.18,0.17,0.17,0.16,0.17,0.18,0.18,0.19,0.2,0.21,0.21,0.27,0.31,0.28,0.34,0.37,0.31,0.28,0.26,0.25,0.26,0.27,0.28,0.4,0.57,0.74,0.85,1.08,1.39,1.58,1.78,1.98,2.21,2.12,2.15,2.38,2.83,3.2,2.63,2.04,1.95,1.73,1.33,1.13,1.13,1.36,1.42,1.3,1.19,1.42,1.78,1.9,2.32,2.83,3.42,2.8,2.43,2.43,2.52,2.35,2.04,1.84,1.61,1.53,1.64,1.81,2.09,1.98,1.84,2.01,2.15,2.35,2.32,2.21,2.32,2.43,2.49,2.32,2.09,1.92,1.7,1.5,1.33,1.22,1.1,1.19,1.13,1.25,1.36,1.44,1.53,1.5,1.47,1.39,1.3,1.25,1.22,1.13,1.08,1.02,0.96,0.91,0.79,0.71,0.62,0.54,0.48,0.42,0.4,0.34,0.31,0.27,0.25,0.23,0.21,0.19,0.18,0.16,0.15,0.14,0.13,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.08,0.07,0.06,0.06,0.05,0.06,0.07,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.11,0.11,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.05,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.16,0.14,0.2,0.17,0.16,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.13,0.14,0.19,0.21,0.18,0.16,0.16,0.16,0.16,0.15,0.34,0.45,0.31,0.23,0.21,0.21,0.2,0.2,0.2,0.2,0.19,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.18,0.28,0.62,0.48
1986,0.37,0.31,0.28,0.57,0.96,0.65,0.51,0.42,0.4,0.37,0.34,0.34,0.31,0.31,0.31,0.79,1.98,1.16,0.88,0.74,0.62,0.57,0.51,0.48,0.45,0.45,0.45,0.45,0.45,0.51,0.51,0.51,0.51,0.51,0.48,0.48,0.45,0.45,0.42,0.42,0.42,0.42,0.42,1.64,1.9,1.53,0.99,8.91,12.34,8.86,3.51,2.49,2.18,2.01,1.78,1.7,1.64,1.64,1.67,1.61,1.64,1.73,1.78,1.87,1.84,4.87,14.26,5.29,3.4,2.75,2.29,1.92,1.64,1.5,1.36,1.22,1.1,1.08,1.08,1.08,1.08,1.1,1.1,1.13,1.22,1.39,1.64,1.92,2.26,2.32,2.29,2.01,1.67,1.58,1.58,1.58,1.58,1.42,1.47,1.73,1.95,1.87,1.47,1.39,1.39,1.3,1.19,1.19,1.27,1.61,2.18,2.63,2.63,2.38,2.18,1.9,2.01,2.52,2.52,2.49,2.41,2.49,2.66,2.18,1.81,1.56,1.44,1.42,1.53,1.84,1.87,1.98,2.21,2.46,2.58,2.66,2.8,3.14,3.25,3.14,2.89,2.58,2.41,2.58,3.31,3.79,3.91,4.16,4.95,5.52,5.74,4.98,4.73,4.13,3.34,3.0,2.75,2.41,2.21,2.12,2.07,2.09,2.35,2.32,2.24,2.01,1.84,1.78,1.75,1.5,1.33,1.3,1.3,1.36,1.33,1.27,1.22,1.13,1.02,0.91,0.85,0.82,0.79,0.74,0.68,0.62,0.57,0.51,0.48,0.42,0.4,0.4,0.37,0.37,0.34,0.31,0.27,0.25,0.24,0.23,0.21,0.2,0.2,0.25,0.21,0.21,0.21,0.18,0.16,0.14,0.13,0.12,0.11,0.11,0.1,0.09,0.09,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.06,0.05,0.06,0.06,0.05,0.05,0.05,0.09,0.09,0.08,0.09,0.09,0.1,0.13,0.14,0.11,0.12,0.15,0.21,0.22,0.18,0.18,0.17,0.17,0.16,0.13,0.12,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.1,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.07,0.07,0.07,0.07,0.09,0.07,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
